t,ax,ay,az 
1.5611092561097E13,-0.48158264,2.4916534,12.21994
1.5611097596497E13,-0.6233978,2.3076935,12.1362
1.5611102631898E13,-0.68014526,2.1131744,11.837189
1.5611107667298E13,-0.6928711,1.9950714,11.584137
1.5611112702699E13,-0.68440247,1.9769897,11.240936
1.5611117738099E13,-0.5963745,2.0041656,11.012573
1.5611122773499E13,-0.54463196,2.1139374,10.707947
1.56111278089E13,-0.4275818,2.1546936,10.444824
1.56111328443E13,-0.32618713,2.2123108,10.2539215
1.56111378797E13,-0.21156311,2.2516937,10.047256
1.5611142915101E13,-0.15184021,2.2072144,9.873703
1.5611147950501E13,-0.05142212,2.2049866,9.791122
1.5611152985902E13,-0.055847168,2.099945,9.842987
1.5611158021302E13,-0.027801514,2.0148926,9.959213
1.5611163056702E13,-0.06591797,1.9055939,10.140152
1.5611168079973E13,-0.077545166,1.8491364,10.402527
1.5611173115373E13,-0.10209656,1.7135773,10.529877
1.5611178150774E13,-0.09188843,1.6792908,10.76239
1.5611183186174E13,-0.06715393,1.5691833,10.939926
1.5611188221574E13,-0.08950806,1.5278625,11.080841
1.5611193256975E13,-0.1424408,1.4585419,11.031128
1.5611198292375E13,-0.15242004,1.4476013,10.898819
1.5611203327776E13,-0.15675354,1.4680023,10.79747
1.5611208363176E13,-0.09234619,1.4382324,10.667618
1.5611213398576E13,-0.045455933,1.4650116,10.49585
1.5611218433977E13,-0.040252686,1.415863,10.351105
1.5611223469377E13,-0.029327393,1.3498383,10.175217
1.5611228504777E13,-0.03590393,1.2645111,10.030167
1.5611233540178E13,-0.058258057,1.2605896,9.888199
1.5611238575578E13,-0.07392883,1.2398071,9.6597595
1.5611243610979E13,-0.092803955,1.304657,9.370529
1.5611248646379E13,-0.11979675,1.2971802,9.143234
1.5611253681779E13,-0.07495117,1.3075867,8.920273
1.561125871718E13,0.031433105,1.300354,8.781342
1.561126375258E13,0.12142944,1.2731476,8.755768
1.5611268787981E13,0.23146057,1.259079,8.81572
1.5611273823381E13,0.3802948,1.2527771,8.942734
1.5611278858781E13,0.53071594,1.265686,9.017822
1.5611283894182E13,0.6464386,1.2765656,9.059891
1.5611288929582E13,0.7219696,1.2838745,9.057297
1.5611293964983E13,0.7620392,1.2749481,9.086777
1.5611299000383E13,0.7884979,1.2408295,9.115677
1.5611304035783E13,0.78364563,1.2469025,9.169418
1.5611309071184E13,0.76083374,1.2037354,9.3358
1.5611314106584E13,0.7762451,1.1548767,9.480423
1.5611319141985E13,0.7733917,1.1217957,9.542252
1.5611324177385E13,0.7057953,1.0631104,9.585373
1.5611329212785E13,0.5965271,0.9689636,9.637802
1.5611334248186E13,0.49414063,0.901947,9.689713
1.5611339283586E13,0.4355774,0.83854675,9.727524
1.5611344318986E13,0.40040588,0.7681885,9.748245
1.5611349354387E13,0.34036255,0.7324829,9.791275
1.5611354389787E13,0.31007385,0.74253845,9.771378
1.5611359425188E13,0.33615112,0.8231659,9.777908
1.5611364460588E13,0.32470703,0.918396,9.876236
1.5611369495988E13,0.29660034,0.95051575,9.99028
1.5611374531389E13,0.29945374,0.9691925,10.051193
1.5611379566789E13,0.28559875,0.96832275,10.027405
1.561138460219E13,0.24617004,0.9631653,10.061295
1.561138963759E13,0.23013306,1.0161896,10.1753235
1.561139467299E13,0.23901367,1.0883179,10.313675
1.5611399708391E13,0.24203491,1.186676,10.474777
1.5611404743791E13,0.22546387,1.250946,10.509125
1.5611409779192E13,0.24116516,1.2959442,10.462631
1.5611414814592E13,0.17076111,1.3652649,10.376099
1.5611419849992E13,0.06254578,1.4203491,10.207581
1.5611424885393E13,-0.05847168,1.4111786,10.110748
1.5611429920793E13,-0.09945679,1.4537964,9.931
1.5611434956194E13,-0.08882141,1.4663239,9.788055
1.5611439991594E13,-0.0864563,1.5064087,9.651382
1.5611445026994E13,-0.11192322,1.5553284,9.496796
1.5611450062395E13,-0.123794556,1.6645355,9.299286
1.5611455097795E13,-0.061447144,1.7265167,9.133438
1.5611460133195E13,-0.024642944,1.7995758,8.859543
1.5611465168596E13,-0.06715393,1.910675,8.717468
1.5611470203996E13,0.07600403,2.0740814,8.632858
1.5611475239397E13,0.12123108,2.1413116,8.640137
1.5611480274797E13,0.20524597,2.2205963,8.540298
1.5611485310197E13,0.27297974,2.240631,8.479416
1.5611490345598E13,0.29206848,2.2559204,8.469559
1.5611495380998E13,0.29689026,2.3385162,8.43898
1.5611500416399E13,0.30239868,2.3503113,8.347931
1.5611505451799E13,0.32258606,2.3547974,8.390579
1.5611510487199E13,0.38267517,2.4179077,8.375259
1.56115155226E13,0.4222107,2.436264,8.464432
1.5611520558E13,0.4657898,2.4684143,8.649979
1.5611525593401E13,0.46183777,2.4852753,8.804398
1.5611530628801E13,0.42980957,2.480774,8.929306
1.5611535664201E13,0.42341614,2.4775543,9.088791
1.5611540699602E13,0.36709595,2.4535522,9.268646
1.5611545735002E13,0.3745575,2.399887,9.345612
1.5611550770402E13,0.30993652,2.3600159,9.369049
1.5611555805803E13,0.27850342,2.331253,9.390839
1.5611560841203E13,0.20144653,2.2869873,9.456558
1.5611565876604E13,0.14738464,2.2612915,9.515839
1.5611570912004E13,0.124816895,2.2532806,9.650955
1.5611575947404E13,0.11074829,2.237564,9.680725
1.5611580982805E13,0.061904907,2.217804,9.716385
1.5611586018205E13,0.02003479,2.1781769,9.716431
1.5611591053606E13,0.002456665,2.1466675,9.750397
1.5611596089006E13,-0.008514404,2.1208801,9.780273
1.5611601124406E13,-0.0025482178,2.0813751,9.78447
1.5611606159807E13,0.023956299,2.079773,9.806152
1.5611611195207E13,0.06455994,2.1270294,9.850693
1.5611616230608E13,0.11210632,2.1571808,9.936066
1.5611621266008E13,0.14195251,2.191986,9.963181
1.5611626301408E13,0.14450073,2.2326508,9.959213
1.5611631336809E13,0.09991455,2.2213135,9.992233
1.5611636372209E13,0.07621765,2.2153625,9.975754
1.561164140761E13,0.036239624,2.1858978,9.96167
1.561164644301E13,-0.02067566,2.1045532,9.985519
1.561165147841E13,-0.059020996,2.063034,10.070175
1.5611656513811E13,-0.0770874,2.0664063,10.187134
1.5611661549211E13,-0.061782837,2.0870209,10.241043
1.5611666584611E13,-0.06436157,2.136673,10.245972
1.5611671620012E13,-0.078811646,2.193634,10.262314
1.5611676655412E13,-0.06614685,2.2251892,10.250824
1.5611681690813E13,-0.05769348,2.225937,10.161331
1.5611686726213E13,-0.05706787,2.19693,9.989075
1.5611691761613E13,-0.046081543,2.2014465,9.815872
1.5611696797014E13,-0.045425415,2.1889496,9.607025
1.5611701832414E13,-0.06036377,2.1744843,9.460037
1.5611706867815E13,-0.076919556,2.1986084,9.435135
1.5611711903215E13,-0.08691406,2.2332764,9.367981
1.5611716938615E13,-0.062164307,2.3203735,9.338959
1.5611721974016E13,-0.04598999,2.43898,9.3220825
1.5611727009416E13,-0.04762268,2.4973602,9.285095
1.5611732044817E13,-0.043426514,2.578186,9.272812
1.5611737080217E13,-0.022644043,2.5909882,9.310959
1.5611742115617E13,-0.0038757324,2.5690308,9.25502
1.5611747151018E13,-0.04083252,2.5415955,9.170471
1.5611752186418E13,-0.056106567,2.490387,9.129181
1.5611757221819E13,-0.088378906,2.4945374,9.15863
1.5611762257219E13,-0.16142273,2.5316162,9.255051
1.5611767292619E13,-0.29681396,2.5140076,9.44603
1.561177232802E13,-0.32867432,2.5197906,9.567703
1.561177736342E13,-0.23695374,2.5373535,9.63382
1.561178239882E13,-0.19702148,2.5145721,9.637436
1.5611787434221E13,-0.19154358,2.5035095,9.607864
1.5611792469621E13,-0.1747284,2.496292,9.63797
1.5611797505022E13,-0.16798401,2.4848785,9.520218
1.5611802540422E13,-0.15753174,2.5051117,9.426056
1.5611807575822E13,-0.12763977,2.5631561,9.401581
1.5611812611223E13,-0.06724548,2.6242218,9.391815
1.5611817646623E13,-0.069366455,2.700119,9.406738
1.5611822682024E13,-0.08769226,2.807663,9.46814
1.5611827717424E13,-0.0155181885,2.7730408,9.433075
1.5611832752824E13,0.0154418945,2.8190308,9.487808
1.5611837788225E13,-0.019561768,2.849823,9.396515
1.5611842823625E13,-0.09341431,2.790329,9.305222
1.5611847859026E13,-0.06323242,2.7620544,9.272568
1.5611852894426E13,-0.093688965,2.6427307,9.171143
1.5611857929826E13,-0.09674072,2.6401062,9.148422
1.5611862965227E13,-0.112457275,2.6804962,9.200043
1.5611868000627E13,-0.16426086,2.6925812,9.368393
1.5611873036027E13,-0.1541748,2.7740784,9.55809
1.5611878071428E13,-0.13871765,2.8099976,9.692123
1.5611883106828E13,-0.117111206,2.8917236,9.816055
1.5611888142229E13,-0.10964966,2.8654633,9.911224
1.5611893177629E13,-0.0695343,2.8556213,9.920486
1.5611898213029E13,-0.042678833,2.8350372,9.917313
1.561190324843E13,-0.059692383,2.8131256,9.834061
1.561190828383E13,-0.055496216,2.791153,9.760223
1.5611913319231E13,-0.11004639,2.8050842,9.616058
1.5611918354631E13,-0.16207886,2.7607422,9.545288
1.5611923390031E13,-0.15974426,2.7322845,9.463104
1.5611928425432E13,-0.20191956,2.7512054,9.4309845
1.5611933460832E13,-0.20587158,2.7704773,9.439865
1.5611938496233E13,-0.23814392,2.8414001,9.474945
1.5611943531633E13,-0.25616455,2.9266052,9.511124
1.5611948567033E13,-0.21025085,2.9836426,9.554672
1.5611953602434E13,-0.14169312,3.0570831,9.5298
1.5611958637834E13,-0.09613037,3.114273,9.529144
1.5611963673235E13,-0.11230469,3.120407,9.516083
1.5611968708635E13,-0.10096741,3.1124878,9.504944
1.5611973744035E13,-0.12181091,3.1049347,9.530609
1.5611978779436E13,-0.13356018,3.0993042,9.583618
1.5611983814836E13,-0.1395874,3.1006012,9.676651
1.5611988850236E13,-0.19999695,3.0834503,9.804855
1.5611993885637E13,-0.23036194,3.0569763,9.930664
1.5611998921037E13,-0.26690674,3.0464935,10.080765
1.5612003956438E13,-0.262146,3.059616,10.213058
1.5612008991838E13,-0.2602539,3.0623474,10.327469
1.5612014027238E13,-0.28507996,3.0441132,10.38324
1.5612019062639E13,-0.31282043,3.0367432,10.420944
1.5612024098039E13,-0.3269806,3.045807,10.373917
1.561202913344E13,-0.38423157,3.0402985,10.229034
1.561203416884E13,-0.43424988,3.005371,10.022461
1.561203920424E13,-0.49394226,2.940384,9.77713
1.5612044239641E13,-0.6014557,2.8952332,9.574097
1.5612049275041E13,-0.7004242,2.837387,9.399124
1.5612054310442E13,-0.74931335,2.7455902,9.233368
1.5612059345842E13,-0.7134857,2.666214,9.19072
1.5612064381242E13,-0.604599,2.6305847,9.312668
1.5612069416643E13,-0.467453,2.695053,9.584702
1.5612074452043E13,-0.31132507,2.7314606,9.976761
1.5612079487444E13,-0.2166748,2.7132874,10.43782
1.5612084522844E13,-0.20658875,2.7005768,10.9457855
1.5612089558244E13,-0.23710632,2.6287994,11.410629
1.5612094593645E13,-0.2961731,2.5522156,11.8081665
1.5612099629045E13,-0.38458252,2.4476166,12.129578
1.5612104664445E13,-0.51246643,2.2913666,12.346771
1.5612109699846E13,-0.6867218,2.0764923,12.5434265
1.5612114735246E13,-0.8478546,1.9516754,12.649673
1.5612119770647E13,-0.91918945,1.7842407,12.690979
1.5612124806047E13,-0.9177704,1.7077026,12.650192
1.5612129841447E13,-0.8914032,1.6636505,12.520767
1.5612134876848E13,-0.8916931,1.6468201,12.178711
1.5612139912248E13,-0.7940521,1.6759491,11.905045
1.5612144947649E13,-0.7129364,1.6627045,11.593155
1.5612149983049E13,-0.60691833,1.6953125,11.266098
1.5612155018449E13,-0.5257263,1.7638092,10.980743
1.561216005385E13,-0.43733215,1.8036804,10.7603
1.561216508925E13,-0.42861938,1.8684692,10.554535
1.5612170124651E13,-0.41137695,1.8271484,10.339676
1.5612175160051E13,-0.40792847,1.8195343,10.061752
1.5612180195451E13,-0.3848877,1.828476,9.850906
1.5612185230852E13,-0.44206238,1.7986298,9.706375
1.5612190266252E13,-0.502655,1.7453156,9.5277405
1.5612195301652E13,-0.5223236,1.7312622,9.430267
1.5612200337053E13,-0.56288147,1.7366638,9.218796
1.5612205372453E13,-0.5827637,1.6455994,9.166351
1.5612210407854E13,-0.6148834,1.6513062,9.05954
1.5612215443254E13,-0.5230255,1.7177582,9.042419
1.5612220478654E13,-0.5387268,1.7312317,8.984055
1.5612225514055E13,-0.5385437,1.800003,9.144394
1.5612230549455E13,-0.5541992,1.7673645,9.134476
1.5612235584856E13,-0.5010681,1.7042236,9.189301
1.5612240620256E13,-0.4873352,1.6499786,9.275543
1.5612245655656E13,-0.49775696,1.5714111,9.35199
1.5612250691057E13,-0.52534485,1.5673523,9.423599
1.5612255726457E13,-0.5343933,1.5517426,9.612854
1.5612260761858E13,-0.53726196,1.5621185,9.705826
1.5612265797258E13,-0.54737854,1.5278931,9.870636
1.5612270832658E13,-0.5550842,1.5079193,9.938126
1.5612275868059E13,-0.50177,1.4717712,10.013855
1.5612280903459E13,-0.52542114,1.4280396,9.925781
1.561228593886E13,-0.5130768,1.4142761,9.748688
1.561229097426E13,-0.5567169,1.3788452,9.471481
1.561229600966E13,-0.55192566,1.3742981,9.217316
1.5612301045061E13,-0.5158539,1.4363556,9.094467
1.5612306080461E13,-0.48825073,1.510437,9.011368
1.5612311115861E13,-0.49650574,1.5551147,8.902405
1.5612316151262E13,-0.46759033,1.6046753,8.781677
1.5612321186662E13,-0.4841919,1.6178741,8.6779175
1.5612326222063E13,-0.49588013,1.5830841,8.571075
1.5612331257463E13,-0.5390625,1.5475616,8.567871
1.5612336292863E13,-0.60639954,1.5237274,8.62619
1.5612341328264E13,-0.67996216,1.4759674,8.738403
1.5612346363664E13,-0.76556396,1.4462585,8.843079
1.5612351399065E13,-0.7823181,1.4217834,8.976395
1.5612356434465E13,-0.77204895,1.3925018,9.082962
1.5612361469865E13,-0.7575989,1.3804474,9.192032
1.5612366505266E13,-0.7461395,1.3827667,9.28006
1.5612371540666E13,-0.70069885,1.3756866,9.374817
1.5612376576067E13,-0.6329346,1.3772125,9.459717
1.5612381611467E13,-0.5667114,1.3803864,9.527893
1.5612386646867E13,-0.47428894,1.3956757,9.626724
1.5612391682268E13,-0.33572388,1.4550018,9.724594
1.5612396717668E13,-0.20159912,1.4951935,9.829483
1.5612401753069E13,-0.13182068,1.5074768,10.005051
1.5612406788469E13,-0.117889404,1.5431061,10.27861
1.5612411823869E13,-0.09750366,1.5567627,10.609756
1.561241685927E13,-0.101364136,1.553299,10.94574
1.561242189467E13,-0.091934204,1.5184021,11.204422
1.561242693007E13,-0.07312012,1.5036774,11.398453
1.5612431965471E13,-0.10218811,1.5271301,11.55191
1.5612437000871E13,-0.17436218,1.5009003,11.495834
1.5612442036272E13,-0.2349701,1.4803314,11.386871
1.5612447071672E13,-0.3066101,1.4806061,11.136063
1.5612452107072E13,-0.33966064,1.50383,10.794052
1.5612457142473E13,-0.34848022,1.5336304,10.497879
1.5612462177873E13,-0.30519104,1.5554199,10.188797
1.5612467213274E13,-0.25756836,1.6333008,9.812439
1.5612472248674E13,-0.2146759,1.7298279,9.546783
1.5612477284074E13,-0.16751099,1.8015289,9.391907
1.5612482319475E13,-0.12878418,1.8688507,9.267944
1.5612487354875E13,-0.070755005,1.9491272,9.168777
1.5612492390276E13,-0.03187561,1.9672852,9.069077
1.5612497425676E13,-0.020828247,2.013855,8.922379
1.5612502461076E13,-0.023956299,2.0174866,8.788773
1.5612507496477E13,-0.10447693,2.035797,8.627106
1.5612512531877E13,-0.17294312,2.0125427,8.477097
1.5612517567277E13,-0.24580383,2.009735,8.378128
1.5612522602678E13,-0.32792664,2.0381927,8.356216
1.5612527638078E13,-0.37898254,2.0878754,8.290451
1.5612532673479E13,-0.3383484,2.0610504,8.427856
1.5612537708879E13,-0.3594818,2.0827942,8.5634
1.5612542744279E13,-0.3531952,2.0951996,8.642273
1.561254777968E13,-0.3508606,2.0976257,8.828766
1.561255281508E13,-0.3095703,2.1459656,8.9609375
1.5612557850481E13,-0.25587463,2.1919556,9.019455
1.5612562885881E13,-0.19439697,2.2338867,9.16716
1.5612567921281E13,-0.2124939,2.2477417,9.332062
1.5612572956682E13,-0.21159363,2.331833,9.506271
1.5612577992082E13,-0.23146057,2.3792725,9.555649
1.5612583027483E13,-0.20680237,2.4576416,9.608994
1.5612588062883E13,-0.26419067,2.3839722,9.700287
1.5612593098283E13,-0.28608704,2.4557953,9.81427
1.5612598133684E13,-0.352005,2.3933563,9.836456
1.5612603169084E13,-0.37893677,2.357544,9.898483
1.5612608204485E13,-0.40797424,2.309616,9.908951
1.5612613239885E13,-0.4251709,2.3822937,9.856415
1.5612618275285E13,-0.4058838,2.4560242,9.800995
1.5612623310686E13,-0.3931427,2.5427246,9.620804
1.5612628346086E13,-0.3772583,2.605774,9.515381
1.5612633381486E13,-0.38258362,2.6254272,9.432724
1.5612638416887E13,-0.36595154,2.6590576,9.40686
1.5612643452287E13,-0.348114,2.693573,9.38974
1.5612648487688E13,-0.32369995,2.7445374,9.402695
1.5612653523088E13,-0.2848816,2.7519836,9.405685
1.5612658558488E13,-0.3115387,2.73497,9.435074
1.5612663593889E13,-0.36927795,2.7047272,9.46553
1.5612668629289E13,-0.46992493,2.667801,9.506714
1.561267366469E13,-0.58110046,2.6041565,9.501755
1.561267870009E13,-0.6144104,2.5766296,9.468796
1.561268373549E13,-0.6090088,2.5772705,9.39978
1.5612688770891E13,-0.6299591,2.578308,9.300629
1.5612693806291E13,-0.6384125,2.5860138,9.1957855
1.5612698841692E13,-0.6175995,2.6699524,9.090729
1.5612703877092E13,-0.5844879,2.784027,9.063232
1.5612708912492E13,-0.5093384,2.8817596,9.074951
1.5612713947893E13,-0.48913574,2.935257,9.169144
1.5612718983293E13,-0.4672699,2.933609,9.353134
1.5612724018694E13,-0.474411,2.8918457,9.487579
1.5612729054094E13,-0.5389862,2.828247,9.611679
1.5612734089494E13,-0.58018494,2.76799,9.689102
1.5612739124895E13,-0.6850586,2.653122,9.782806
1.5612744160295E13,-0.79107666,2.576004,9.909409
1.5612749195695E13,-0.78144836,2.607666,10.001221
1.5612754231096E13,-0.719574,2.6398468,10.072372
1.5612759266496E13,-0.6880951,2.6573486,10.1497345
1.5612764301897E13,-0.64756775,2.6943512,10.186142
1.5612769337297E13,-0.6676178,2.7253418,10.184662
1.5612774372697E13,-0.676651,2.7516937,10.1532135
1.5612779408098E13,-0.67352295,2.7869263,10.136154
1.5612784443498E13,-0.66345215,2.7540436,10.136154
1.5612789478899E13,-0.6805115,2.7230835,10.133026
1.5612794514299E13,-0.721756,2.6448822,10.066483
1.5612799549699E13,-0.75086975,2.5662231,9.964035
1.56128045851E13,-0.7854767,2.509552,9.850601
1.56128096205E13,-0.8311615,2.5182953,9.731216
1.5612814655901E13,-0.89527893,2.5078583,9.621918
1.5612819691301E13,-0.9208069,2.5359497,9.529495
1.5612824726701E13,-0.91448975,2.5607758,9.549377
1.5612829762102E13,-0.93333435,2.5567627,9.544922
1.5612834797502E13,-0.8746338,2.5955658,9.581802
1.5612839832902E13,-0.84036255,2.6304474,9.652176
1.5612844868303E13,-0.8027344,2.6115417,9.709564
1.5612849903703E13,-0.87405396,2.5927277,9.784454
1.5612854939104E13,-0.91352844,2.536621,9.716965
1.5612859974504E13,-0.9824066,2.5370636,9.5833435
1.5612865009904E13,-1.0017242,2.4931183,9.513626
1.5612870045305E13,-1.031189,2.4707794,9.520798
1.5612875080705E13,-0.9989319,2.4814606,9.509705
1.5612880116106E13,-0.9933777,2.4610443,9.601715
1.5612885151506E13,-0.9773407,2.5490112,9.610016
1.5612890186906E13,-0.97439575,2.5710297,9.723877
1.5612895222307E13,-0.83091736,2.604416,9.900726
1.5612900257707E13,-0.80532837,2.6595764,10.055222
1.5612905293108E13,-0.74024963,2.6752777,10.136032
1.5612910328508E13,-0.7029114,2.6219177,10.218521
1.5612915363908E13,-0.701416,2.6349487,10.1887665
1.5612920399309E13,-0.72062683,2.6180878,10.18074
1.5612925434709E13,-0.7739563,2.6036682,9.983459
1.561293047011E13,-0.7971802,2.6154327,9.915665
1.561293550551E13,-0.7859802,2.576416,9.874481
1.561294054091E13,-0.7684021,2.5810242,9.8810425
1.5612945576311E13,-0.701828,2.5774841,9.895416
1.5612950611711E13,-0.6819763,2.5541382,9.859024
1.5612955647111E13,-0.68637085,2.5454865,9.627609
1.5612960682512E13,-0.6248169,2.5088806,9.422256
1.5612965717912E13,-0.6148224,2.4426422,9.238434
1.5612970753313E13,-0.5102539,2.420517,9.20694
1.5612975788713E13,-0.38742065,2.3993683,9.24733
1.5612980824113E13,-0.19949341,2.3704376,9.3901825
1.5612985859514E13,0.010513306,2.3720703,9.689499
1.5612990894914E13,0.18273926,2.381195,10.215027
1.5612995930315E13,0.2658081,2.3528748,10.84491
1.5613000965715E13,0.30393982,2.3079834,11.639099
1.5613006001115E13,0.23840332,2.2236938,12.300613
1.5613011036516E13,0.15368652,2.0897217,12.717239
1.5613016071916E13,0.00920105,1.9170837,13.020065
1.5613021107317E13,-0.1010437,1.796814,13.077957
1.5613026142717E13,-0.24110413,1.7256622,12.993835
1.5613031178117E13,-0.36271667,1.6708221,12.813324
1.5613036213518E13,-0.46420288,1.6564941,12.519638
1.5613041248918E13,-0.42729187,1.6466827,12.1263275
1.5613046284319E13,-0.30880737,1.7206421,11.700317
1.5613051319719E13,-0.15675354,1.8108826,11.258499
1.5613056355119E13,-0.053024292,1.8709717,10.961929
1.561306139052E13,0.0058898926,1.9381561,10.821899
1.561306642592E13,0.030593872,1.9315796,10.760742
1.561307146132E13,0.03981018,1.8899231,10.80069
1.5613076496721E13,0.048355103,1.8646545,10.979706
1.5613081532121E13,0.063568115,1.8832245,11.194748
1.5613086567522E13,0.025421143,1.8300171,11.277542
1.5613091602922E13,-0.070755005,1.7224884,11.183151
1.5613096638322E13,-0.23399353,1.6198578,10.913818
1.5613101673723E13,-0.40361023,1.518631,10.622223
1.5613106709123E13,-0.5418854,1.4071808,10.274918
1.5613111744524E13,-0.65242004,1.3322296,10.008896
1.5613116779924E13,-0.7127838,1.2948914,9.78183
1.5613121815324E13,-0.7517395,1.2995605,9.555908
1.5613126850725E13,-0.72520447,1.3379364,9.480911
1.5613131886125E13,-0.6806946,1.3893585,9.401993
1.5613136921526E13,-0.6421051,1.4269409,9.24173
1.5613141956926E13,-0.5277405,1.4775543,9.1302185
1.5613146992326E13,-0.39363098,1.4905243,9.090897
1.5613152027727E13,-0.2364502,1.5935516,9.041336
1.5613157063127E13,-0.0887146,1.6672058,8.897308
1.5613162098527E13,0.006134033,1.7399292,8.768723
1.5613167133928E13,0.10572815,1.8291473,8.628082
1.5613172169328E13,0.1698761,1.8623352,8.559128
1.5613177204729E13,0.24987793,1.9263153,8.356689
1.5613182240129E13,0.31669617,1.9159241,8.268372
1.5613187275529E13,0.3986969,1.9156647,8.305771
1.561319231093E13,0.46342468,1.9108887,8.343185
1.561319734633E13,0.4729309,1.8752441,8.441879
1.5613202381731E13,0.520874,1.8481903,8.540466
1.5613207417131E13,0.5324402,1.7765808,8.668457
1.5613212452531E13,0.5367279,1.7175903,8.729187
1.5613217487932E13,0.576355,1.7100067,8.8320465
1.5613222523332E13,0.6197357,1.6612854,8.850067
1.5613227558733E13,0.6117096,1.6060486,8.895447
1.5613232594133E13,0.5540619,1.5267792,8.906799
1.5613237629533E13,0.5858307,1.4755707,8.983826
1.5613242664934E13,0.65301514,1.4859009,9.014648
1.5613247700334E13,0.66812134,1.5146179,9.076889
1.5613252735735E13,0.59664917,1.4026794,9.082855
1.5613257771135E13,0.5904541,1.396286,9.183044
1.5613262806535E13,0.5413666,1.3404999,9.308014
1.5613267841936E13,0.46472168,1.2519836,9.597137
1.5613272877336E13,0.47827148,1.1535187,9.881348
1.5613277912736E13,0.3508911,1.0983124,10.141785
1.5613282948137E13,0.18405151,1.0375061,10.412338
1.5613287983537E13,0.09663391,0.91719055,10.7417755
1.5613293018938E13,-0.030273438,0.89653015,10.959961
1.5613298054338E13,-0.16531372,0.8749542,11.199432
1.5613303089738E13,-0.23074341,0.8899231,11.273285
1.5613308125139E13,-0.3510437,0.88253784,11.29953
1.5613313160539E13,-0.4137268,0.95010376,11.2691345
1.561331819594E13,-0.42474365,1.0434113,11.279968
1.561332323134E13,-0.40325928,1.1397552,11.162231
1.561332826674E13,-0.38354492,1.1838531,10.958099
1.5613333302141E13,-0.3549347,1.2629395,10.805771
1.5613338337541E13,-0.3618927,1.2746735,10.594284
1.5613343372942E13,-0.41407776,1.3414307,10.293945
1.5613348408342E13,-0.40657043,1.4094391,10.086929
1.5613353443742E13,-0.37065125,1.5076294,9.896301
1.5613358479143E13,-0.41018677,1.6063385,9.657532
1.5613363514543E13,-0.4141388,1.7166901,9.443924
1.5613368549944E13,-0.41636658,1.8158722,9.216568
1.5613373585344E13,-0.37986755,1.8596191,8.973801
1.5613378620744E13,-0.34397888,1.8855591,8.776276
1.5613383656145E13,-0.35534668,1.9203033,8.662048
1.5613388691545E13,-0.2943573,1.9731293,8.538864
1.5613393726945E13,-0.23048401,2.0429077,8.515137
1.5613398762346E13,-0.21325684,2.1056213,8.585968
1.5613403797746E13,-0.16343689,2.1319122,8.715073
1.5613408833147E13,-0.12931824,2.1862183,8.836472
1.5613413868547E13,-0.09591675,2.2400208,8.970749
1.5613418903947E13,-0.04676819,2.2470093,9.1310425
1.5613423939348E13,-0.017440796,2.2311096,9.247345
1.5613428974748E13,-0.032073975,2.2064972,9.328003
1.5613434010149E13,-0.09794617,2.164688,9.4319
1.5613439045549E13,-0.16291809,2.141693,9.504395
1.5613444080949E13,-0.15046692,2.1598358,9.526047
1.561344911635E13,-0.1465149,2.168396,9.544907
1.561345415175E13,-0.14440918,2.1979675,9.545959
1.5613459187151E13,-0.095687866,2.2191467,9.562668
1.5613464222551E13,-0.06037903,2.2586823,9.609222
1.5613469257951E13,0.0043029785,2.2830505,9.535278
1.5613474293352E13,0.07839966,2.2943726,9.426865
1.5613479328752E13,0.124435425,2.362442,9.33754
1.5613484364152E13,0.16459656,2.4186707,9.258835
1.5613489399553E13,0.15142822,2.4738464,9.18866
1.5613494434953E13,0.11784363,2.5046997,9.1371155
1.5613499470354E13,0.105545044,2.515976,9.087906
1.5613504505754E13,0.112457275,2.4749756,9.0816345
1.5613509541154E13,0.053512573,2.425171,9.179062
1.5613514576555E13,-0.0054779053,2.3727417,9.221069
1.5613519611955E13,-0.07296753,2.3318787,9.241135
1.5613524647356E13,-0.1867981,2.3314667,9.345749
1.5613529682756E13,-0.23222351,2.2960358,9.414825
1.5613534718156E13,-0.3136902,2.2604218,9.465668
1.5613539753557E13,-0.36961365,2.2808838,9.408478
1.5613544788957E13,-0.36671448,2.2980347,9.426315
1.5613549824358E13,-0.38967896,2.3166046,9.394516
1.5613554859758E13,-0.3434143,2.3463287,9.363663
1.5613559895158E13,-0.28315735,2.3796997,9.208298
1.5613564930559E13,-0.20358276,2.5272217,9.091187
1.5613569965959E13,-0.116622925,2.5737915,9.037582
1.561357500136E13,-0.072280884,2.5740204,8.996063
1.561358003676E13,-0.092437744,2.6123505,8.936996
1.561358507216E13,-0.091293335,2.5935822,8.964066
1.5613590107561E13,-0.038986206,2.6560364,9.036835
1.5613595142961E13,-0.06956482,2.647766,9.201996
1.5613600178361E13,-0.03439331,2.6528015,9.332611
1.5613605213762E13,-0.058013916,2.6840668,9.418472
1.5613610249162E13,-0.064331055,2.7119446,9.559677
1.5613615284563E13,-0.11180115,2.7118073,9.546982
1.5613620319963E13,-0.18362427,2.7095642,9.524536
1.5613625355363E13,-0.24424744,2.6839294,9.381363
1.5613630390764E13,-0.2766571,2.7377014,9.306076
1.5613635426164E13,-0.27711487,2.709076,9.337875
1.5613640461565E13,-0.30099487,2.6887054,9.374237
1.5613645496965E13,-0.3133545,2.7116241,9.410461
