t,mx,my,mz,mxb,myb,mzb 
1.540286866144E13,9.490967,7.0877075,450.94757,1.0238647,68.74237,496.78802
1.5402888803041E13,7.951355,7.260132,451.4496,1.0238647,68.74237,496.78802
1.5402908944643E13,7.989502,7.220459,451.41296,1.0238647,68.74237,496.78802
1.5402929086245E13,9.022522,6.324768,450.48523,1.0238647,68.74237,496.78802
1.5402949227846E13,9.680176,8.296204,451.4496,1.0238647,68.74237,496.78802
1.5402969369448E13,9.664917,8.226013,451.35498,1.0238647,68.74237,496.78802
1.5402989511049E13,9.587097,7.383728,450.12207,1.0238647,68.74237,496.78802
1.5403009652651E13,10.371399,6.9137573,448.73962,1.0238647,68.74237,496.78802
1.5403029794252E13,10.327148,7.1289063,448.95172,1.0238647,68.74237,496.78802
1.5403049935854E13,9.786987,8.59375,450.10834,1.0238647,68.74237,496.78802
1.5403070077455E13,8.296204,8.296204,448.06366,1.0238647,68.74237,496.78802
1.5403090219057E13,8.4991455,8.207703,448.0362,1.0238647,68.74237,496.78802
1.5403110360659E13,9.536743,7.746887,447.8653,1.0238647,68.74237,496.78802
1.540313050226E13,9.680176,7.6049805,447.7249,1.0238647,68.74237,496.78802
1.5403150643862E13,9.751892,8.338928,447.79816,1.0238647,68.74237,496.78802
1.5403170785463E13,9.638977,10.676575,448.06366,1.0238647,68.74237,496.78802
1.5403190927065E13,8.296204,9.333801,448.06366,1.0238647,68.74237,496.78802
1.5403211068666E13,8.517456,9.199524,448.1079,1.0238647,68.74237,496.78802
1.5403231210268E13,9.161377,9.089661,448.143,1.0238647,68.74237,496.78802
1.540325135187E13,9.161377,9.8526,447.8943,1.0238647,68.74237,496.78802
1.5403271493471E13,9.109497,10.110474,447.43805,1.0238647,68.74237,496.78802
1.5403291635073E13,9.4696045,10.127258,446.6324,1.0238647,68.74237,496.78802
1.5403311776674E13,10.543823,8.815002,447.2168,1.0238647,68.74237,496.78802
1.5403331918276E13,10.543823,10.003662,447.68372,1.0238647,68.74237,496.78802
1.5403352059877E13,9.996033,12.089539,448.6313,1.0238647,68.74237,496.78802
1.5403372201479E13,8.988953,11.753845,448.73962,1.0238647,68.74237,496.78802
1.540339234308E13,9.255981,11.485291,448.21625,1.0238647,68.74237,496.78802
1.5403412484682E13,10.292053,11.401367,447.72034,1.0238647,68.74237,496.78802
1.5403432626284E13,11.235046,11.92627,448.2315,1.0238647,68.74237,496.78802
1.5403452767885E13,10.415649,11.851501,447.72186,1.0238647,68.74237,496.78802
1.5403472909487E13,9.408569,12.281799,446.53015,1.0238647,68.74237,496.78802
1.5403493051088E13,9.506226,12.963867,445.86182,1.0238647,68.74237,496.78802
1.540351319269E13,10.488892,12.799072,446.02356,1.0238647,68.74237,496.78802
1.5403533334291E13,10.089111,12.948608,446.52557,1.0238647,68.74237,496.78802
1.5403553475893E13,8.470154,13.310242,446.87805,1.0238647,68.74237,496.78802
1.5403573617495E13,9.364319,13.130188,446.17767,1.0238647,68.74237,496.78802
1.5403593759096E13,10.287476,13.775635,445.78857,1.0238647,68.74237,496.78802
1.5403613900698E13,10.371399,14.520264,446.0312,1.0238647,68.74237,496.78802
1.5403634042299E13,10.661316,13.452148,446.31653,1.0238647,68.74237,496.78802
1.5403654183901E13,11.669922,13.787842,446.15784,1.0238647,68.74237,496.78802
1.5403674325502E13,12.272644,14.692688,445.86182,1.0238647,68.74237,496.78802
1.5403694467104E13,11.854553,14.064026,445.2484,1.0238647,68.74237,496.78802
1.5403714608705E13,11.37085,13.65509,445.05157,1.0238647,68.74237,496.78802
1.5403734750307E13,11.235046,13.65509,445.18433,1.0238647,68.74237,496.78802
1.5403754891909E13,11.122131,13.990784,445.51392,1.0238647,68.74237,496.78802
1.540377503351E13,11.51123,13.948059,445.47272,1.0238647,68.74237,496.78802
1.5403795175112E13,11.753845,13.827515,445.3537,1.0238647,68.74237,496.78802
1.5403815316713E13,10.676575,13.70697,445.94116,1.0238647,68.74237,496.78802
1.5403835458315E13,11.875916,13.415527,445.4956,1.0238647,68.74237,496.78802
1.5403855599916E13,12.617493,13.310242,445.18433,1.0238647,68.74237,496.78802
1.5403875741518E13,12.362671,15.090942,445.6848,1.0238647,68.74237,496.78802
1.540389588312E13,12.272644,13.949585,445.36438,1.0238647,68.74237,496.78802
1.5403916024721E13,12.272644,13.310242,445.18433,1.0238647,68.74237,496.78802
1.5403936166323E13,12.001038,14.390564,445.9793,1.0238647,68.74237,496.78802
1.5403956307924E13,13.006592,14.152527,445.14313,1.0238647,68.74237,496.78802
1.5403976449526E13,13.310242,14.001465,444.84558,1.0238647,68.74237,496.78802
1.5403996591127E13,12.1658325,15.428162,445.68634,1.0238647,68.74237,496.78802
1.5404016732729E13,12.495422,17.152405,444.18793,1.0238647,68.74237,496.78802
1.540403687433E13,12.617493,17.45758,443.82935,1.0238647,68.74237,496.78802
1.5404057015932E13,13.667297,17.607117,446.32874,1.0238647,68.74237,496.78802
1.5404077157534E13,14.126587,19.126892,444.94934,1.0238647,68.74237,496.78802
1.5404097299135E13,14.173889,19.358826,444.6762,1.0238647,68.74237,496.78802
1.5404117440737E13,12.913513,17.469788,444.6762,1.0238647,68.74237,496.78802
1.5404137582338E13,14.202881,17.440796,445.13855,1.0238647,68.74237,496.78802
1.540415772394E13,14.346313,17.45758,445.18433,1.0238647,68.74237,496.78802
1.5404177865541E13,14.840698,19.270325,445.99304,1.0238647,68.74237,496.78802
1.5404198007143E13,15.028381,21.16394,446.5149,1.0238647,68.74237,496.78802
1.5404218148745E13,15.037537,21.26007,446.5393,1.0238647,68.74237,496.78802
1.5404238290346E13,12.794495,19.706726,445.35675,1.0238647,68.74237,496.78802
1.5404258431948E13,14.851379,20.735168,445.018,1.0238647,68.74237,496.78802
1.5404278573549E13,14.8880005,20.765686,445.05768,1.0238647,68.74237,496.78802
1.5404298715151E13,15.705872,21.612549,446.5622,1.0238647,68.74237,496.78802
1.5404318856752E13,15.211487,21.77887,447.04742,1.0238647,68.74237,496.78802
1.5404338998354E13,15.272522,21.913147,446.96503,1.0238647,68.74237,496.78802
1.5404359139955E13,16.133118,23.620605,446.00525,1.0238647,68.74237,496.78802
1.5404379281557E13,16.766357,22.988892,447.55554,1.0238647,68.74237,496.78802
1.5404399423159E13,16.645813,23.226929,447.6349,1.0238647,68.74237,496.78802
1.540441956476E13,15.838623,25.439453,448.29712,1.0238647,68.74237,496.78802
1.5404439706362E13,16.593933,28.001404,448.73962,1.0238647,68.74237,496.78802
1.5404459847963E13,16.345215,28.02887,448.93036,1.0238647,68.74237,496.78802
1.5404479989565E13,14.860535,27.998352,450.0412,1.0238647,68.74237,496.78802
1.5404500131166E13,14.001465,27.137756,450.60272,1.0238647,68.74237,496.78802
1.5404520272768E13,13.684082,27.102661,450.91248,1.0238647,68.74237,496.78802
1.540454041437E13,12.037659,27.075195,452.6718,1.0238647,68.74237,496.78802
1.5404560555971E13,10.543823,27.48413,454.66766,1.0238647,68.74237,496.78802
1.5404580697573E13,10.159302,27.43988,454.87823,1.0238647,68.74237,496.78802
1.5404600839174E13,8.235168,27.087402,455.64423,1.0238647,68.74237,496.78802
1.5404620980776E13,6.05011,26.446533,456.02112,1.0238647,68.74237,496.78802
1.5404641122377E13,4.9957275,26.495361,456.66046,1.0238647,68.74237,496.78802
1.5404661263979E13,2.0584106,26.359558,457.9712,1.0238647,68.74237,496.78802
1.540468140558E13,1.210022,25.75531,457.3761,1.0238647,68.74237,496.78802
1.5404701547182E13,-0.0579834,25.524902,457.2647,1.0238647,68.74237,496.78802
1.5404721688784E13,-3.9489746,24.415588,457.4417,1.0238647,68.74237,496.78802
1.5404741830385E13,-6.5689087,23.162842,458.22296,1.0238647,68.7423
