t,wx,wy,wz,wdx,wdy,wdz 
1.5122915506228E13,0.019546509,0.031433105,0.032821655,0.021362308,0.031799316,0.032073975
1.5122920541629E13,0.018920898,0.032043457,0.032333374,0.021362308,0.031799316,0.032073975
1.5122925577029E13,0.019119263,0.03314209,0.031692505,0.021362308,0.031799316,0.032073975
1.5122930612429E13,0.019546509,0.033569336,0.03060913,0.021362308,0.031799316,0.032073975
1.512293564783E13,0.020233154,0.032180786,0.030899048,0.021362308,0.031799316,0.032073975
1.512294068323E13,0.020614624,0.030731201,0.031967163,0.021362308,0.031799316,0.032073975
1.5122945718631E13,0.020614624,0.032348633,0.032333374,0.021362308,0.031799316,0.032073975
1.5122950754031E13,0.019195557,0.032852173,0.03163147,0.021362308,0.031799316,0.032073975
1.5122955789431E13,0.019210815,0.03250122,0.03126526,0.021362308,0.031799316,0.032073975
1.5122960824832E13,0.02029419,0.03173828,0.0320282,0.021362308,0.031799316,0.032073975
1.5122965860232E13,0.021377563,0.031433105,0.033111572,0.021362308,0.031799316,0.032073975
1.5122970895633E13,0.020095825,0.032211304,0.03340149,0.021362308,0.031799316,0.032073975
1.5122975931033E13,0.019546509,0.03175354,0.03340149,0.021362308,0.031799316,0.032073975
1.5122980966433E13,0.020339966,0.031433105,0.031021118,0.021362308,0.031799316,0.032073975
1.5122986001834E13,0.020614624,0.03225708,0.031036377,0.021362308,0.031799316,0.032073975
1.5122991037234E13,0.019760132,0.03250122,0.033813477,0.021362308,0.031799316,0.032073975
1.5122996072634E13,0.019546509,0.03163147,0.03276062,0.021362308,0.031799316,0.032073975
1.5123001108035E13,0.019546509,0.031433105,0.032333374,0.021362308,0.031799316,0.032073975
1.5123006143435E13,0.019546509,0.03060913,0.03315735,0.021362308,0.031799316,0.032073975
1.5123011178836E13,0.020431519,0.03125,0.03340149,0.021362308,0.031799316,0.032073975
1.5123016214236E13,0.020614624,0.031433105,0.03340149,0.021362308,0.031799316,0.032073975
1.5123021249636E13,0.018753052,0.031433105,0.032485962,0.021362308,0.031799316,0.032073975
1.5123026285037E13,0.019424438,0.030471802,0.032333374,0.021362308,0.031799316,0.032073975
1.5123031320437E13,0.019546509,0.032287598,0.032333374,0.021362308,0.031799316,0.032073975
1.5123036355838E13,0.019546509,0.03340149,0.032333374,0.021362308,0.031799316,0.032073975
1.5123041391238E13,0.019546509,0.033569336,0.032333374,0.021362308,0.031799316,0.032073975
1.5123046426638E13,0.019546509,0.033569336,0.032333374,0.021362308,0.031799316,0.032073975
1.5123051462039E13,0.019546509,0.032546997,0.032333374,0.021362308,0.031799316,0.032073975
1.5123056497439E13,0.020568848,0.031463623,0.03337097,0.021362308,0.031799316,0.032073975
1.512306153284E13,0.020614624,0.032470703,0.03340149,0.021362308,0.031799316,0.032073975
1.512306656824E13,0.019622803,0.0315094,0.032424927,0.021362308,0.031799316,0.032073975
1.512307160364E13,0.019546509,0.03250122,0.032333374,0.021362308,0.031799316,0.032073975
1.5123076639041E13,0.019546509,0.033569336,0.03236389,0.021362308,0.031799316,0.032073975
1.5123081674441E13,0.019546509,0.033569336,0.03337097,0.021362308,0.031799316,0.032073975
1.5123086709842E13,0.019546509,0.033569336,0.032287598,0.021362308,0.031799316,0.032073975
1.5123091745242E13,0.019546509,0.0335083,0.03126526,0.021362308,0.031799316,0.032073975
1.5123096780642E13,0.019546509,0.03250122,0.03126526,0.021362308,0.031799316,0.032073975
1.5123101816043E13,0.018569946,0.03250122,0.031173706,0.021362308,0.031799316,0.032073975
1.5123106851443E13,0.019546509,0.032592773,0.030197144,0.021362308,0.031799316,0.032073975
1.5123111886843E13,0.01966858,0.033309937,0.030197144,0.021362308,0.031799316,0.032073975
1.5123116922244E13,0.020614624,0.031570435,0.030349731,0.021362308,0.031799316,0.032073975
1.5123121957644E13,0.020462036,0.03263855,0.031417847,0.021362308,0.031799316,0.032073975
1.5123126993045E13,0.019546509,0.033569336,0.032333374,0.021362308,0.031799316,0.032073975
1.5123132028445E13,0.019714355,0.03338623,0.032165527,0.021362308,0.031799316,0.032073975
1.5123137063845E13,0.02041626,0.03250122,0.031463623,0.021362308,0.031799316,0.032073975
1.5123142099246E13,0.019332886,0.03250122,0.03213501,0.021362308,0.031799316,0.032073975
1.5123147134646E13,0.018478394,0.032714844,0.03149414,0.021362308,0.031799316,0.032073975
1.5123152170047E13,0.018478394,0.033569336,0.032333374,0.021362308,0.031799316,0.032073975
1.5123157205447E13,0.018844604,0.03337097,0.032333374,0.021362308,0.031799316,0.032073975
1.5123162240847E13,0.020614624,0.03276062,0.032608032,0.021362308,0.031799316,0.032073975
1.5123167276248E13,0.020324707,0.03300476,0.03340149,0.021362308,0.031799316,0.032073975
1.5123172311648E13,0.019836426,0.031723022,0.03340149,0.021362308,0.031799316,0.032073975
1.5123177347049E13,0.02029419,0.03250122,0.03340149,0.021362308,0.031799316,0.032073975
1.5123182382449E13,0.019546509,0.032791138,0.03340149,0.021362308,0.031799316,0.032073975
1.5123187417849E13,0.019546509,0.033569336,0.032852173,0.021362308,0.031799316,0.032073975
1.512319245325E13,0.019897461,0.033569336,0.03126526,0.021362308,0.031799316,0.032073975
1.512319748865E13,0.020233154,0.033935547,0.03164673,0.021362308,0.031799316,0.032073975
1.5123202524051E13,0.01991272,0.03425598,0.032333374,0.021362308,0.031799316,0.032073975
1.5123207559451E13,0.020614624,0.033172607,0.031555176,0.021362308,0.031799316,0.032073975
1.5123212594851E13,0.020614624,0.03211975,0.030578613,0.021362308,0.031799316,0.032073975
1.5123217630252E13,0.020614624,0.031433105,0.03126526,0.021362308,0.031799316,0.032073975
1.5123222665652E13,0.02017212,0.032302856,0.03215027,0.021362308,0.031799316,0.032073975
1.5123227701052E13,0.019088745,0.033111572,0.03340149,0.021362308,0.031799316,0.032073975
1.5123232736453E13,0.018920898,0.03250122,0.03250122,0.021362308,0.031799316,0.032073975
1.5123237771853E13,0.019546509,0.03250122,0.03126526,0.021362308,0.031799316,0.032073975
1.5123242807254E13,0.019989014,0.032043457,0.031723022,0.021362308,0.031799316,0.032073975
1.5123247842654E13,0.021072388,0.031433105,0.03187561,0.021362308,0.031799316,0.032073975
1.5123252878054E13,0.021148682,0.031951904,0.03074646,0.021362308,0.031799316,0.032073975
1.5123257913455E13,0.020080566,0.03250122,0.03126526,0.021362308,0.031799316,0.032073975
1.5123262948855E13,0.019546509,0.03250122,0.033432007,0.021362308,0.031799316,0.032073975
1.5123267984256E13,0.019546509,0.033050537,0.033920288,0.021362308,0.031799316,0.032073975
1.5123273019656E13,0.019012451,0.03303528,0.03286743,0.021362308,0.031799316,0.032073975
1.5123278055056E13,0.018478394,0.031951904,0.032333374,0.021362308,0.031799316,0.032073975
1.5123283090457E13,0.019073486,0.031433105,0.032333374,0.021362308,0.031799316,0.032073975
1.5123288125857E13,0.019546509,0.031433105,0.031723022,0.021362308,0.031799316,0.032073975
1.5123293161258E13,0.019546509,0.031433105,0.03126526,0.021362308,0.031799316,0.032073975
1.5123298196658E13,0.019546509,0.031433105,0.03062439,0.021362308,0.031799316,0.032073975
1.5123303232058E13,0.019546509,0.0320282,0.031417847,0.021362308,0.031799316,0.032073975
1.5123308267459E13,0.019546509,0.03312683,0.031707764,0.021362308,0.031799316,0.032073975
1.5123313302859E13,0.0209198,0.03286743,0.031967163,0.021362308,0.031799316,0.032073975
1.5123318338259E13,0.02168274,0.03250122,0.032333374,0.021362308,0.031799316,0.032073975
1.512332337366E13,0.020965576,0.033203125,0.032333374,0.021362308,0.031799316,0.032073975
1.512332840906E13,0.020614624,0.033569336,0.032333374,0.021362308,0.031799316,0.032073975
1.5123333444461E13,0.020614624,0.03286743,0.032333374,0.021362308,0.031799316,0.032073975
1.5123338479861E13,0.020614624,0.03250122,0.032333374,0.021362308,0.031799316,0.032073975
1.5123343515261E13,0.020614624,0.030960083,0.032333374,0.021362308,0.031799316,0.032073975
1.5123348550662E13,0.019821167,0.031921387,0.03312683,0.021362308,0.031799316,0.032073975
1.5123353586062E13,0.019546509,0.03250122,0.032608032,0.021362308,0.031799316,0.032073975
1.5123358621463E13,0.019546509,0.03250122,0.03152466,0.021362308,0.031799316,0.032073975
1.5123363656863E13,0.020309448,0.03250122,0.03126526,0.021362308,0.031799316,0.032073975
1.5123368692263E13,0.020614624,0.033325195,0.032104492,0.021362308,0.031799316,0.032073975
1.5123373727664E13,0.01889038,0.031845093,0.032333374,0.021362308,0.031799316,0.032073975
1.5123378763064E13,0.019348145,0.032302856,0.032333374,0.021362308,0.031799316,0.032073975
1.5123383798465E13,0.018661499,0.03337097,0.033218384,0.021362308,0.031799316,0.032073975
1.5123388833865E13,0.018478394,0.033569336,0.03340149,0.021362308,0.031799316,0.032073975
1.5123393869265E13,0.019317627,0.03186035,0.032562256,0.021362308,0.031799316,0.032073975
1.5123398904666E13,0.018630981,0.031433105,0.0332489,0.021362308,0.031799316,0.032073975
1.5123403940066E13,0.018478394,0.031433105,0.03340149,0.021362308,0.031799316,0.032073975
1.5123408975467E13,0.019424438,0.03237915,0.032455444,0.021362308,0.031799316,0.032073975
1.5123414010867E13,0.018569946,0.033462524,0.033309937,0.021362308,0.031799316,0.032073975
1.5123419046267E13,0.018478394,0.032577515,0.032424927,0.021362308,0.031799316,0.032073975
1.5123424081668E13,0.018478394,0.033416748,0.034179688,0.021362308,0.031799316,0.032073975
1.5123429117068E13,0.019470215,0.033569336,0.031463623,0.021362308,0.031799316,0.032073975
1.5123434152468E13,0.019546509,0.032546997,0.032287598,0.021362308,0.031799316,0.032073975
1.5123439187869E13,0.019546509,0.03250122,0.032333374,0.021362308,0.031799316,0.032073975
1.5123444223269E13,0.019546509,0.03250122,0.034439087,0.021362308,0.031799316,0.032073975
1.512344925867E13,0.020599365,0.031433105,0.034469604,0.021362308,0.031799316,0.032073975
1.512345429407E13,0.020614624,0.033432007,0.033477783,0.021362308,0.031799316,0.032073975
1.512345932947E13,0.020614624,0.03353882,0.033355713,0.021362308,0.031799316,0.032073975
1.5123464364871E13,0.020614624,0.03250122,0.031311035,0.021362308,0.031799316,0.032073975
1.5123469400271E13,0.020614624,0.03250122,0.03239441,0.021362308,0.031799316,0.032073975
1.5123474435672E13,0.02053833,0.03250122,0.03327942,0.021362308,0.031799316,0.032073975
1.5123479471072E13,0.019607544,0.032562256,0.031341553,0.021362308,0.031799316,0.032073975
1.5123484506472E13,0.020599365,0.033569336,0.032348633,0.021362308,0.031799316,0.032073975
1.5123489541873E13,0.01965332,0.033569336,0.03340149,0.021362308,0.031799316,0.032073975
1.5123494577273E13,0.020614624,0.033309937,0.03327942,0.021362308,0.031799316,0.032073975
1.5123499612674E13,0.020751953,0.031570435,0.032333374,0.021362308,0.031799316,0.032073975
1.5123504648074E13,0.021530151,0.032348633,0.032485962,0.021362308,0.031799316,0.032073975
1.5123509683474E13,0.020614624,0.031570435,0.03326416,0.021362308,0.031799316,0.032073975
1.5123514718875E13,0.020706177,0.032592773,0.032440186,0.021362308,0.031799316,0.032073975
1.5123519754275E13,0.021484375,0.03337097,0.03340149,0.021362308,0.031799316,0.032073975
1.5123524789676E13,0.020401001,0.03250122,0.03300476,0.021362308,0.031799316,0.032073975
1.5123529825076E13,0.019546509,0.03250122,0.03126526,0.021362308,0.031799316,0.032073975
1.5123534860476E13,0.019760132,0.03227234,0.031723022,0.021362308,0.031799316,0.032073975
1.5123539895877E13,0.020370483,0.031661987,0.033172607,0.021362308,0.031799316,0.032073975
1.5123544931277E13,0.019546509,0.03250122,0.032333374,0.021362308,0.031799316,0.032073975
1.5123549966677E13,0.019256592,0.033050537,0.032333374,0.021362308,0.031799316,0.032073975
1.5123555002078E13,0.01876831,0.034332275,0.032333374,0.021362308,0.031799316,0.032073975
1.5123560037478E13,0.019546509,0.033569336,0.0320282,0.021362308,0.031799316,0.032073975
1.5123565072879E13,0.019546509,0.032592773,0.03126526,0.021362308,0.031799316,0.032073975
1.5123570108279E13,0.019546509,0.030670166,0.03126526,0.021362308,0.031799316,0.032073975
1.5123575143679E13,0.019821167,0.031433105,0.031555176,0.021362308,0.031799316,0.032073975
1.512358017908E13,0.020248413,0.031784058,0.031982422,0.021362308,0.031799316,0.032073975
1.512358521448E13,0.019546509,0.03211975,0.03126526,0.021362308,0.031799316,0.032073975
1.5123590249881E13,0.019927979,0.031433105,0.03126526,0.021362308,0.031799316,0.032073975
1.5123595285281E13,0.021011353,0.031433105,0.03086853,0.021362308,0.031799316,0.032073975
1.5123600320681E13,0.020889282,0.031814575,0.0309906,0.021362308,0.031799316,0.032073975
1.5123605356082E13,0.019546509,0.03250122,0.032730103,0.021362308,0.031799316,0.032073975
1.5123610391482E13,0.019989014,0.032943726,0.03340149,0.021362308,0.031799316,0.032073975
1.5123615426883E13,0.021072388,0.033569336,0.032943726,0.021362308,0.031799316,0.032073975
1.5123620462283E13,0.021194458,0.033081055,0.032333374,0.021362308,0.031799316,0.032073975
1.5123625497683E13,0.020614624,0.03250122,0.031845093,0.021362308,0.031799316,0.032073975
1.5123630533084E13,0.020614624,0.03250122,0.030807495,0.021362308,0.031799316,0.032073975
1.5123635568484E13,0.020614624,0.03250122,0.030685425,0.021362308,0.031799316,0.032073975
1.5123640603884E13,0.020614624,0.03250122,0.031799316,0.021362308,0.031799316,0.032073975
1.5123645639285E13,0.020065308,0.031951904,0.03288269,0.021362308,0.031799316,0.032073975
1.5123650674685E13,0.019546509,0.031982422,0.032852173,0.021362308,0.031799316,0.032073975
1.5123655710086E13,0.018966675,0.031921387,0.032913208,0.021362308,0.031799316,0.032073975
1.5123660745486E13,0.019012451,0.031967163,0.03286743,0.021362308,0.031799316,0.032073975
1.5123665780886E13,0.019546509,0.03135681,0.0317688,0.021362308,0.031799316,0.032073975
1.5123670816287E13,0.019546509,0.030975342,0.03189087,0.021362308,0.031799316,0.032073975
1.5123675851687E13,0.02017212,0.031433105,0.032333374,0.021362308,0.031799316,0.032073975
1.5123680887088E13,0.019958496,0.032730103,0.031692505,0.021362308,0.031799316,0.032073975
1.5123685922488E13,0.018875122,0.033569336,0.031936646,0.021362308,0.031799316,0.032073975
1.5123690957888E13,0.018478394,0.032318115,0.032333374,0.021362308,0.031799316,0.032073975
1.5123695993289E13,0.018478394,0.032730103,0.032989502,0.021362308,0.031799316,0.032073975
1.5123701028689E13,0.019165039,0.033569336,0.03340149,0.021362308,0.031799316,0.032073975
1.512370606409E13,0.019546509,0.033569336,0.032699585,0.021362308,0.031799316,0.032073975
1.512371109949E13,0.018814087,0.033569336,0.033065796,0.021362308,0.031799316,0.032073975
1.512371613489E13,0.019210815,0.033569336,0.03340149,0.021362308,0.031799316,0.032073975
1.5123721170291E13,0.019546509,0.03427124,0.03340149,0.021362308,0.031799316,0.032073975
1.5123726205691E13,0.02027893,0.03388977,0.032669067,0.021362308,0.031799316,0.032073975
1.5123731241092E13,0.019821167,0.033569336,0.03312683,0.021362308,0.031799316,0.032073975
1.5123736276492E13,0.019546509,0.031967163,0.03340149,0.021362308,0.031799316,0.032073975
1.5123741311892E13,0.019546509,0.03224182,0.034225464,0.021362308,0.031799316,0.032073975
1.5123746347293E13,0.019546509,0.03250122,0.03364563,0.021362308,0.031799316,0.032073975
1.5123751382693E13,0.020324707,0.03250122,0.031066895,0.021362308,0.031799316,0.032073975
1.5123756418093E13,0.020614624,0.03164673,0.031051636,0.021362308,0.031799316,0.032073975
1.5123761453494E13,0.020614624,0.031433105,0.03215027,0.021362308,0.031799316,0.032073975
1.5123766488894E13,0.020614624,0.030548096,0.032333374,0.021362308,0.031799316,0.032073975
1.5123771524295E13,0.019714355,0.03125,0.033233643,0.021362308,0.031799316,0.032073975
1.5123776559695E13,0.018630981,0.032333374,0.03340149,0.021362308,0.031799316,0.032073975
1.5123781595095E13,0.018478394,0.03250122,0.032546997,0.021362308,0.031799316,0.032073975
1.5123786630496E13,0.01940918,0.033432007,0.032333374,0.021362308,0.031799316,0.032073975
1.5123791665896E13,0.020492554,0.033569336,0.032333374,0.021362308,0.031799316,0.032073975
1.5123796701297E13,0.019638062,0.032592773,0.03137207,0.021362308,0.031799316,0.032073975
1.5123801736697E13,0.018554688,0.03250122,0.033233643,0.021362308,0.031799316,0.032073975
1.5123806772097E13,0.019470215,0.03149414,0.032409668,0.021362308,0.031799316,0.032073975
1.5123811807498E13,0.019546509,0.03236389,0.031402588,0.021362308,0.031799316,0.032073975
1.5123816842898E13,0.021591187,0.030441284,0.033325195,0.021362308,0.031799316,0.032073975
1.5123821878299E13,0.019607544,0.03138733,0.03237915,0.021362308,0.031799316,0.032073975
1.5123826913699E13,0.018478394,0.032485962,0.032333374,0.021362308,0.031799316,0.032073975
1.5123831949099E13,0.019546509,0.031433105,0.032333374,0.021362308,0.031799316,0.032073975
1.51238369845E13,0.019546509,0.031433105,0.03340149,0.021362308,0.031799316,0.032073975
1.51238420199E13,0.020553589,0.031433105,0.03340149,0.021362308,0.031799316,0.032073975
1.5123847055301E13,0.021636963,0.03253174,0.03340149,0.021362308,0.031799316,0.032073975
1.5123852090701E13,0.020614624,0.033569336,0.03340149,0.021362308,0.031799316,0.032073975
1.5123857126101E13,0.02053833,0.033569336,0.033340454,0.021362308,0.031799316,0.032073975
1.5123862161502E13,0.019454956,0.033477783,0.032424927,0.021362308,0.031799316,0.032073975
1.5123867196902E13,0.01864624,0.03250122,0.03340149,0.021362308,0.031799316,0.032073975
1.5123872232302E13,0.020568848,0.03253174,0.03340149,0.021362308,0.031799316,0.032073975
1.5123877267703E13,0.01940918,0.033432007,0.03327942,0.021362308,0.031799316,0.032073975
1.5123882303103E13,0.018478394,0.03250122,0.032333374,0.021362308,0.031799316,0.032073975
1.5123887338504E13,0.018630981,0.03265381,0.032180786,0.021362308,0.031799316,0.032073975
1.5123892373904E13,0.019714355,0.033737183,0.031097412,0.021362308,0.031799316,0.032073975
1.5123897409304E13,0.020614624,0.034454346,0.030380249,0.021362308,0.031799316,0.032073975
1.5123902444705E13,0.020492554,0.033447266,0.03138733,0.021362308,0.031799316,0.032073975
1.5123907480105E13,0.019317627,0.032714844,0.03211975,0.021362308,0.031799316,0.032073975
1.5123912515506E13,0.018249512,0.033340454,0.03126526,0.021362308,0.031799316,0.032073975
1.5123917550906E13,0.018127441,0.03250122,0.03126526,0.021362308,0.031799316,0.032073975
1.5123922586306E13,0.020614624,0.03250122,0.03126526,0.021362308,0.031799316,0.032073975
1.5123927621707E13,0.020858765,0.03250122,0.03152466,0.021362308,0.031799316,0.032073975
1.5123932657107E13,0.02168274,0.03227234,0.032562256,0.021362308,0.031799316,0.032073975
1.5123937692508E13,0.021087646,0.031723022,0.033111572,0.021362308,0.031799316,0.032073975
1.5123942727908E13,0.019851685,0.032806396,0.032333374,0.021362308,0.031799316,0.032073975
1.5123947763308E13,0.020935059,0.033569336,0.032333374,0.021362308,0.031799316,0.032073975
1.5123952798709E13,0.021331787,0.033569336,0.031661987,0.021362308,0.031799316,0.032073975
1.5123957834109E13,0.019958496,0.032913208,0.031188965,0.021362308,0.031799316,0.032073975
1.5123962869509E13,0.01878357,0.03173828,0.033721924,0.021362308,0.031799316,0.032073975
1.512396790491E13,0.019546509,0.03250122,0.034103394,0.021362308,0.031799316,0.032073975
1.512397294031E13,0.020324707,0.03288269,0.03340149,0.021362308,0.031799316,0.032073975
1.5123977975711E13,0.020858765,0.033569336,0.032592773,0.021362308,0.031799316,0.032073975
1.5123983011111E13,0.019958496,0.033569336,0.03126526,0.021362308,0.031799316,0.032073975
1.5123988046511E13,0.020614624,0.03315735,0.03126526,0.021362308,0.031799316,0.032073975
1.5123993081912E13,0.020614624,0.03250122,0.03126526,0.021362308,0.031799316,0.032073975
1.5123998117312E13,0.020141602,0.03250122,0.032196045,0.021362308,0.031799316,0.032073975
1.5124003152713E13,0.019546509,0.03201294,0.032928467,0.021362308,0.031799316,0.032073975
1.5124008188113E13,0.019546509,0.031433105,0.032333374,0.021362308,0.031799316,0.032073975
1.5124013223513E13,0.020553589,0.031433105,0.032333374,0.021362308,0.031799316,0.032073975
1.5124018258914E13,0.02168274,0.03239441,0.03186035,0.021362308,0.031799316,0.032073975
1.5124023294314E13,0.0211792,0.033569336,0.03126526,0.021362308,0.031799316,0.032073975
1.5124028329715E13,0.020614624,0.033569336,0.031829834,0.021362308,0.031799316,0.032073975
1.5124033365115E13,0.020050049,0.032440186,0.032333374,0.021362308,0.031799316,0.032073975
1.5124038400515E13,0.020706177,0.031433105,0.032928467,0.021362308,0.031799316,0.032073975
1.5124043435916E13,0.021072388,0.031433105,0.032806396,0.021362308,0.031799316,0.032073975
1.5124048471316E13,0.02003479,0.031433105,0.0317688,0.021362308,0.031799316,0.032073975
1.5124053506717E13,0.019546509,0.030838013,0.03186035,0.021362308,0.031799316,0.032073975
1.5124058542117E13,0.02017212,0.03163147,0.031066895,0.021362308,0.031799316,0.032073975
1.5124063577517E13,0.020614624,0.03250122,0.030853271,0.021362308,0.031799316,0.032073975
1.5124068612918E13,0.020614624,0.031829834,0.031936646,0.021362308,0.031799316,0.032073975
1.5124073648318E13,0.020614624,0.031433105,0.03302002,0.021362308,0.031799316,0.032073975
1.5124078683718E13,0.021255493,0.031433105,0.03276062,0.021362308,0.031799316,0.032073975
1.5124083719119E13,0.020996094,0.032104492,0.03302002,0.021362308,0.031799316,0.032073975
1.5124088754519E13,0.019882202,0.03250122,0.03340149,0.021362308,0.031799316,0.032073975
1.512409378992E13,0.02027893,0.033233643,0.031188965,0.021362308,0.031799316,0.032073975
1.512409882532E13,0.021362305,0.032806396,0.030197144,0.021362308,0.031799316,0.032073975
1.512410386072E13,0.020141602,0.03250122,0.030975342,0.021362308,0.031799316,0.032073975
1.5124108896121E13,0.018814087,0.033218384,0.032730103,0.021362308,0.031799316,0.032073975
1.5124113931521E13,0.019241333,0.033569336,0.03340149,0.021362308,0.031799316,0.032073975
1.5124118966922E13,0.019546509,0.033569336,0.031799316,0.021362308,0.031799316,0.032073975
1.5124124002322E13,0.018707275,0.033569336,0.032928467,0.021362308,0.031799316,0.032073975
1.5124129037722E13,0.019302368,0.032730103,0.034240723,0.021362308,0.031799316,0.032073975
1.5124134073123E13,0.020385742,0.03164673,0.034469604,0.021362308,0.031799316,0.032073975
1.5124139108523E13,0.020614624,0.03302002,0.034469604,0.021362308,0.031799316,0.032073975
