t,wx,wy,wz,wdx,wdy,wdz 
1.5396564349607E13,0.020614624,0.03135681,0.03227234,0.021362308,0.031799316,0.032073975
1.5396569385007E13,0.021621704,0.031433105,0.032333374,0.021362308,0.031799316,0.032073975
1.5396574420408E13,0.02168274,0.030471802,0.03138733,0.021362308,0.031799316,0.032073975
1.5396579455808E13,0.020629883,0.029312134,0.029190063,0.021362308,0.031799316,0.032073975
1.5396584491208E13,0.02166748,0.031402588,0.03125,0.021362308,0.031799316,0.032073975
1.5396589526609E13,0.021652222,0.030319214,0.03126526,0.021362308,0.031799316,0.032073975
1.5396594562009E13,0.017364502,0.024963379,0.02911377,0.021362308,0.031799316,0.032073975
1.5396599597409E13,0.01524353,0.021697998,0.02798462,0.021362308,0.031799316,0.032073975
1.539660463281E13,0.01423645,0.017669678,0.024963379,0.021362308,0.031799316,0.032073975
1.539660966821E13,0.0128479,0.010421753,0.009338379,0.021362308,0.031799316,0.032073975
1.5396614703611E13,0.00869751,-1.0681152E-4,-0.015411377,0.021362308,0.031799316,0.032073975
1.5396619739011E13,0.0065307617,-0.007217407,-0.040115356,0.021362308,0.031799316,0.032073975
1.5396624774411E13,0.0045928955,-0.009719849,-0.061965942,0.021362308,0.031799316,0.032073975
1.5396629809812E13,0.004348755,-0.013702393,-0.08576965,0.021362308,0.031799316,0.032073975
1.5396634845212E13,0.0025024414,-0.0067749023,-0.109817505,0.021362308,0.031799316,0.032073975
1.5396639880613E13,0.003189087,-0.0034942627,-0.13600159,0.021362308,0.031799316,0.032073975
1.5396644916013E13,0.0010223389,-0.013076782,-0.15350342,0.021362308,0.031799316,0.032073975
1.5396649951413E13,1.9836426E-4,-0.009017944,-0.16400146,0.021362308,0.031799316,0.032073975
1.5396654986814E13,0.0054016113,0.0019226074,-0.16108704,0.021362308,0.031799316,0.032073975
1.5396660022214E13,0.008651733,0.0053100586,-0.1491394,0.021362308,0.031799316,0.032073975
1.5396665057615E13,0.008117676,0.01121521,-0.1322174,0.021362308,0.031799316,0.032073975
1.5396670093015E13,0.009674072,0.004776001,-0.109436035,0.021362308,0.031799316,0.032073975
1.5396675128415E13,0.00831604,0.004211426,-0.08564758,0.021362308,0.031799316,0.032073975
1.5396680163816E13,0.0072784424,0.014450073,-0.061584473,0.021362308,0.031799316,0.032073975
1.5396685199216E13,0.008865356,0.02104187,-0.036071777,0.021362308,0.031799316,0.032073975
1.5396690234617E13,0.008865356,0.020355225,-0.011550903,0.021362308,0.031799316,0.032073975
1.5396695270017E13,0.008331299,0.016738892,0.0034942627,0.021362308,0.031799316,0.032073975
1.5396700305417E13,0.0060424805,0.022338867,0.007736206,0.021362308,0.031799316,0.032073975
1.5396705340818E13,0.007461548,0.035369873,0.013519287,0.021362308,0.031799316,0.032073975
1.5396710376218E13,0.013504028,0.03955078,0.022460938,0.021362308,0.031799316,0.032073975
1.5396715411618E13,0.011871338,0.03715515,0.025924683,0.021362308,0.031799316,0.032073975
1.5396720447019E13,0.007797241,0.04006958,0.026306152,0.021362308,0.031799316,0.032073975
1.5396725482419E13,0.008880615,0.043151855,0.02519226,0.021362308,0.031799316,0.032073975
1.539673051782E13,0.010131836,0.03843689,0.014312744,0.021362308,0.031799316,0.032073975
1.539673555322E13,0.007965088,0.032836914,-0.008148193,0.021362308,0.031799316,0.032073975
1.539674058862E13,0.0071868896,0.02709961,-0.038223267,0.021362308,0.031799316,0.032073975
1.5396745624021E13,0.0063476563,0.017105103,-0.0688324,0.021362308,0.031799316,0.032073975
1.5396750659421E13,0.0032043457,0.010070801,-0.09284973,0.021362308,0.031799316,0.032073975
1.5396755694822E13,-4.8828125E-4,0.007736206,-0.105773926,0.021362308,0.031799316,0.032073975
1.5396760730222E13,-0.0039520264,5.0354004E-4,-0.10018921,0.021362308,0.031799316,0.032073975
1.5396765765622E13,-0.0061035156,-0.0038146973,-0.07803345,0.021362308,0.031799316,0.032073975
1.5396770801023E13,-0.013290405,-0.008834839,-0.042617798,0.021362308,0.031799316,0.032073975
1.5396775836423E13,-0.026321411,-0.015151978,-3.9672852E-4,0.021362308,0.031799316,0.032073975
1.5396780871824E13,-0.039352417,-0.016098022,0.040283203,0.021362308,0.031799316,0.032073975
1.5396785907224E13,-0.04902649,-0.0058898926,0.083465576,0.021362308,0.031799316,0.032073975
1.5396790942624E13,-0.053894043,0.031219482,0.13565063,0.021362308,0.031799316,0.032073975
1.5396795978025E13,-0.061584473,0.09239197,0.2028656,0.021362308,0.031799316,0.032073975
1.5396801013425E13,-0.076293945,0.1349945,0.27790833,0.021362308,0.031799316,0.032073975
1.5396806048826E13,-0.08898926,0.16795349,0.35212708,0.021362308,0.031799316,0.032073975
1.5396811084226E13,-0.09513855,0.20033264,0.41734314,0.021362308,0.031799316,0.032073975
1.5396816119626E13,-0.09954834,0.2170105,0.46089172,0.021362308,0.031799316,0.032073975
1.5396821155027E13,-0.09901428,0.21513367,0.4563446,0.021362308,0.031799316,0.032073975
1.5396826190427E13,-0.09068298,0.19845581,0.4059906,0.021362308,0.031799316,0.032073975
1.5396831225827E13,-0.08061218,0.1723938,0.34146118,0.021362308,0.031799316,0.032073975
1.5396836261228E13,-0.072387695,0.15031433,0.28863525,0.021362308,0.031799316,0.032073975
1.5396841296628E13,-0.06730652,0.14752197,0.26330566,0.021362308,0.031799316,0.032073975
1.5396846332029E13,-0.07206726,0.1519928,0.28077698,0.021362308,0.031799316,0.032073975
1.5396851367429E13,-0.08735657,0.15238953,0.35665894,0.021362308,0.031799316,0.032073975
1.5396856402829E13,-0.099731445,0.13000488,0.46195984,0.021362308,0.031799316,0.032073975
1.539686143823E13,-0.1055603,0.09082031,0.55059814,0.021362308,0.031799316,0.032073975
1.539686647363E13,-0.1098938,0.052703857,0.59065247,0.021362308,0.031799316,0.032073975
1.5396871509031E13,-0.115600586,0.03161621,0.57214355,0.021362308,0.031799316,0.032073975
1.5396876544431E13,-0.11891174,0.021942139,0.51474,0.021362308,0.031799316,0.032073975
1.5396881579831E13,-0.1255951,-0.0025939941,0.4557953,0.021362308,0.031799316,0.032073975
1.5396886615232E13,-0.1459198,-0.061676025,0.41944885,0.021362308,0.031799316,0.032073975
1.5396891650632E13,-0.1750946,-0.1210022,0.4184265,0.021362308,0.031799316,0.032073975
1.5396896686033E13,-0.20269775,-0.16178894,0.43597412,0.021362308,0.031799316,0.032073975
1.5396901721433E13,-0.22988892,-0.18043518,0.46852112,0.021362308,0.031799316,0.032073975
1.5396906756833E13,-0.25404358,-0.17552185,0.52005005,0.021362308,0.031799316,0.032073975
1.5396911792234E13,-0.27285767,-0.16680908,0.57025146,0.021362308,0.031799316,0.032073975
1.5396916827634E13,-0.29223633,-0.17419434,0.6099701,0.021362308,0.031799316,0.032073975
1.5396921863034E13,-0.3159027,-0.20333862,0.6266327,0.021362308,0.031799316,0.032073975
1.5396926898435E13,-0.33659363,-0.22947693,0.60243225,0.021362308,0.031799316,0.032073975
1.5396931933835E13,-0.35185242,-0.21073914,0.54208374,0.021362308,0.031799316,0.032073975
1.5396936969236E13,-0.3595581,-0.139328,0.44584656,0.021362308,0.031799316,0.032073975
1.5396942004636E13,-0.3618164,-0.061920166,0.3486328,0.021362308,0.031799316,0.032073975
1.5396947040036E13,-0.3651123,-0.009521484,0.27140808,0.021362308,0.031799316,0.032073975
1.5396952075437E13,-0.37060547,0.019348145,0.22010803,0.021362308,0.031799316,0.032073975
1.5396957110837E13,-0.37705994,0.03640747,0.19055176,0.021362308,0.031799316,0.032073975
1.5396962146238E13,-0.38310242,0.04949951,0.1734314,0.021362308,0.031799316,0.032073975
1.5396967181638E13,-0.38142395,0.060638428,0.16358948,0.021362308,0.031799316,0.032073975
1.5396972217038E13,-0.37376404,0.06411743,0.14671326,0.021362308,0.031799316,0.032073975
1.5396977252439E13,-0.3653412,0.058135986,0.10081482,0.021362308,0.031799316,0.032073975
1.5396982287839E13,-0.3572998,0.036224365,0.03286743,0.021362308,0.031799316,0.032073975
1.539698732324E13,-0.33825684,-0.0016784668,-0.036117554,0.021362308,0.031799316,0.032073975
1.539699235864E13,-0.31414795,-0.038223267,-0.08918762,0.021362308,0.031799316,0.032073975
1.539699739404E13,-0.27827454,-0.042160034,-0.120025635,0.021362308,0.031799316,0.032073975
1.5397002429441E13,-0.24307251,0.017700195,-0.111572266,0.021362308,0.031799316,0.032073975
1.5397007464841E13,-0.22720337,0.07627869,-0.071395874,0.021362308,0.031799316,0.032073975
1.5397012500242E13,-0.22361755,0.076431274,-0.012481689,0.021362308,0.031799316,0.032073975
1.5397017535642E13,-0.2283783,0.05908203,0.06248474,0.021362308,0.031799316,0.032073975
1.5397022571042E13,-0.23912048,0.048339844,0.12966919,0.021362308,0.031799316,0.032073975
1.5397027606443E13,-0.2548523,0.023254395,0.1580658,0.021362308,0.031799316,0.032073975
1.5397032641843E13,-0.27020264,-0.019927979,0.1474762,0.021362308,0.031799316,0.032073975
1.5397037677243E13,-0.27069092,-0.0015106201,0.122558594,0.021362308,0.031799316,0.032073975
1.5397042712644E13,-0.26478577,0.05760193,0.09887695,0.021362308,0.031799316,0.032073975
1.5397047748044E13,-0.2518921,0.065078735,0.07939148,0.021362308,0.031799316,0.032073975
1.5397052783445E13,-0.24816895,0.060073853,0.06681824,0.021362308,0.031799316,0.032073975
1.5397057818845E13,-0.24208069,0.072784424,0.07272339,0.021362308,0.031799316,0.032073975
1.5397062854245E13,-0.2336731,0.076675415,0.09133911,0.021362308,0.031799316,0.032073975
1.5397067889646E13,-0.21932983,0.078948975,0.11790466,0.021362308,0.031799316,0.032073975
1.5397072925046E13,-0.19805908,0.08204651,0.14627075,0.021362308,0.031799316,0.032073975
1.5397077960447E13,-0.1680603,0.07119751,0.170578,0.021362308,0.031799316,0.032073975
1.5397082995847E13,-0.13214111,0.03135681,0.18635559,0.021362308,0.031799316,0.032073975
1.5397088031247E13,-0.100372314,-0.032714844,0.18675232,0.021362308,0.031799316,0.032073975
1.5397093066648E13,-0.067092896,-0.06732178,0.17001343,0.021362308,0.031799316,0.032073975
1.5397098102048E13,-0.029312134,-0.033569336,0.13453674,0.021362308,0.031799316,0.032073975
1.5397103137449E13,-0.0058898926,0.013061523,0.08609009,0.021362308,0.031799316,0.032073975
1.5397108172849E13,0.0012817383,0.03678894,0.047958374,0.021362308,0.031799316,0.032073975
1.5397113208249E13,0.003921509,0.051956177,0.043319702,0.021362308,0.031799316,0.032073975
1.539711824365E13,0.0050964355,0.042785645,0.079574585,0.021362308,0.031799316,0.032073975
1.539712327905E13,0.0028839111,0.021850586,0.13905334,0.021362308,0.031799316,0.032073975
1.5397128314451E13,0.0025482178,0.0073394775,0.20336914,0.021362308,0.031799316,0.032073975
1.5397133349851E13,0.013656616,0.0027160645,0.25665283,0.021362308,0.031799316,0.032073975
1.5397138385251E13,0.038131714,0.0036621094,0.29055786,0.021362308,0.031799316,0.032073975
1.5397143420652E13,0.07215881,0.012512207,0.30966187,0.021362308,0.031799316,0.032073975
1.5397148456052E13,0.09881592,0.0061950684,0.31282043,0.021362308,0.031799316,0.032073975
1.5397153491452E13,0.09484863,-0.006713867,0.2919922,0.021362308,0.031799316,0.032073975
1.5397158526853E13,0.049423218,-0.003768921,0.23626709,0.021362308,0.031799316,0.032073975
1.5397163562253E13,-0.041793823,0.0035095215,0.15361023,0.021362308,0.031799316,0.032073975
1.5397168597654E13,-0.16468811,0.02734375,0.06916809,0.021362308,0.031799316,0.032073975
1.5397173633054E13,-0.30706787,0.058303833,-0.010040283,0.021362308,0.031799316,0.032073975
1.5397178668454E13,-0.43536377,0.06921387,-0.07385254,0.021362308,0.031799316,0.032073975
1.5397183703855E13,-0.53678894,0.080337524,-0.11621094,0.021362308,0.031799316,0.032073975
1.5397188739255E13,-0.5953064,0.08253479,-0.119155884,0.021362308,0.031799316,0.032073975
1.5397193774656E13,-0.61372375,0.07220459,-0.081604004,0.021362308,0.031799316,0.032073975
1.5397198810056E13,-0.59747314,0.04660034,-0.013595581,0.021362308,0.031799316,0.032073975
1.5397203845456E13,-0.5494995,-0.029281616,0.06826782,0.021362308,0.031799316,0.032073975
1.5397208880857E13,-0.47929382,-0.14176941,0.123672485,0.021362308,0.031799316,0.032073975
1.5397213916257E13,-0.40322876,-0.2509308,0.14564514,0.021362308,0.031799316,0.032073975
1.5397218951658E13,-0.33676147,-0.32965088,0.1401825,0.021362308,0.031799316,0.032073975
1.5397223987058E13,-0.29283142,-0.33207703,0.11090088,0.021362308,0.031799316,0.032073975
1.5397229022458E13,-0.27520752,-0.290802,0.0851593,0.021362308,0.031799316,0.032073975
1.5397234057859E13,-0.25862122,-0.24713135,0.069488525,0.021362308,0.031799316,0.032073975
1.5397239093259E13,-0.23504639,-0.19895935,0.068496704,0.021362308,0.031799316,0.032073975
1.5397244128659E13,-0.19311523,-0.18339539,0.08642578,0.021362308,0.031799316,0.032073975
1.539724916406E13,-0.10975647,-0.24301147,0.11555481,0.021362308,0.031799316,0.032073975
1.539725419946E13,0.017181396,-0.3542633,0.14308167,0.021362308,0.031799316,0.032073975
1.5397259234861E13,0.14724731,-0.47103882,0.16477966,0.021362308,0.031799316,0.032073975
1.5397264270261E13,0.2788391,-0.55311584,0.18185425,0.021362308,0.031799316,0.032073975
1.5397269305661E13,0.38249207,-0.56625366,0.17790222,0.021362308,0.031799316,0.032073975
1.5397274341062E13,0.45489502,-0.53585815,0.14160156,0.021362308,0.031799316,0.032073975
1.5397279376462E13,0.4793396,-0.46798706,0.06625366,0.021362308,0.031799316,0.032073975
1.5397284411863E13,0.45036316,-0.4272766,-0.04638672,0.021362308,0.031799316,0.032073975
1.5397289447263E13,0.37538147,-0.41983032,-0.16815186,0.021362308,0.031799316,0.032073975
1.5397294482663E13,0.25897217,-0.4013977,-0.30169678,0.021362308,0.031799316,0.032073975
1.5397299518064E13,0.15228271,-0.3536682,-0.40272522,0.021362308,0.031799316,0.032073975
1.5397304553464E13,0.07316589,-0.24942017,-0.46879578,0.021362308,0.031799316,0.032073975
1.5397309588865E13,0.012969971,-0.095825195,-0.491333,0.021362308,0.031799316,0.032073975
1.5397314624265E13,-0.022781372,0.0154418945,-0.4570465,0.021362308,0.031799316,0.032073975
1.5397319659665E13,-0.0317688,-9.613037E-4,-0.37078857,0.021362308,0.031799316,0.032073975
1.5397324695066E13,-0.036376953,-0.21307373,-0.23390198,0.021362308,0.031799316,0.032073975
1.5397329730466E13,-0.051956177,-0.4847107,-0.12632751,0.021362308,0.031799316,0.032073975
1.5397334765867E13,-0.08230591,-0.6777344,-0.052246094,0.021362308,0.031799316,0.032073975
1.5397339801267E13,-0.13648987,-0.7033539,-0.0077667236,0.021362308,0.031799316,0.032073975
1.5397344836667E13,-0.21081543,-0.5908661,0.023452759,0.021362308,0.031799316,0.032073975
1.5397349872068E13,-0.28767395,-0.43310547,0.047561646,0.021362308,0.031799316,0.032073975
1.5397354907468E13,-0.36605835,-0.3197174,0.059417725,0.021362308,0.031799316,0.032073975
1.5397359942868E13,-0.4187622,-0.33351135,0.013900757,0.021362308,0.031799316,0.032073975
1.5397364978269E13,-0.45565796,-0.34407043,-0.04360962,0.021362308,0.031799316,0.032073975
1.5397370013669E13,-0.4644165,-0.35353088,-0.09971619,0.021362308,0.031799316,0.032073975
1.539737504907E13,-0.45315552,-0.32182312,-0.16055298,0.021362308,0.031799316,0.032073975
1.539738008447E13,-0.43055725,-0.23927307,-0.2210083,0.021362308,0.031799316,0.032073975
1.539738511987E13,-0.39167786,-0.14704895,-0.29119873,0.021362308,0.031799316,0.032073975
1.5397390155271E13,-0.3466797,-0.07272339,-0.3630066,0.021362308,0.031799316,0.032073975
1.5397395190671E13,-0.29336548,0.01789856,-0.4222107,0.021362308,0.031799316,0.032073975
1.5397400226072E13,-0.23725891,0.1511383,-0.43017578,0.021362308,0.031799316,0.032073975
1.5397405261472E13,-0.18606567,0.32087708,-0.35688782,0.021362308,0.031799316,0.032073975
1.5397410296872E13,-0.14431763,0.50064087,-0.20916748,0.021362308,0.031799316,0.032073975
1.5397415332273E13,-0.11174011,0.67881775,-0.00982666,0.021362308,0.031799316,0.032073975
1.5397420367673E13,-0.09039307,0.8235321,0.16880798,0.021362308,0.031799316,0.032073975
1.5397425403074E13,-0.07473755,0.9103241,0.29492188,0.021362308,0.031799316,0.032073975
1.5397430438474E13,-0.065216064,0.888443,0.3399048,0.021362308,0.031799316,0.032073975
1.5397435473874E13,-0.057647705,0.7366638,0.31063843,0.021362308,0.031799316,0.032073975
1.5397440509275E13,-0.03643799,0.47332764,0.2297821,0.021362308,0.031799316,0.032073975
1.5397445544675E13,0.006591797,0.16111755,0.119888306,0.021362308,0.031799316,0.032073975
1.5397450580076E13,0.060821533,-0.09352112,0.032440186,0.021362308,0.031799316,0.032073975
1.5397455615476E13,0.12251282,-0.31495667,-0.010101318,0.021362308,0.031799316,0.032073975
1.5397460650876E13,0.184906,-0.5515137,-0.018920898,0.021362308,0.031799316,0.032073975
1.5397465686277E13,0.24388123,-0.81007385,-0.03215027,0.021362308,0.031799316,0.032073975
1.5397470721677E13,0.30499268,-1.0823517,-0.06694031,0.021362308,0.031799316,0.032073975
1.5397475757077E13,0.3703003,-1.3551025,-0.138443,0.021362308,0.031799316,0.032073975
1.5397480792478E13,0.4371643,-1.6153717,-0.25022888,0.021362308,0.031799316,0.032073975
1.5397485827878E13,0.49084473,-1.850708,-0.38059998,0.021362308,0.031799316,0.032073975
1.5397490863279E13,0.51187134,-2.016983,-0.5098419,0.021362308,0.031799316,0.032073975
1.5397495898679E13,0.4950409,-2.0749054,-0.62516785,0.021362308,0.031799316,0.032073975
1.5397500934079E13,0.43623352,-2.0074463,-0.72821045,0.021362308,0.031799316,0.032073975
1.539750596948E13,0.339386,-1.8087616,-0.8118286,0.021362308,0.031799316,0.032073975
1.539751100488E13,0.22639465,-1.527298,-0.88449097,0.021362308,0.031799316,0.032073975
1.5397516040281E13,0.11218262,-1.2178497,-0.9539032,0.021362308,0.031799316,0.032073975
1.5397521075681E13,0.0021514893,-0.92352295,-1.0115204,0.021362308,0.031799316,0.032073975
1.5397526111081E13,-0.105529785,-0.6616821,-1.0337372,0.021362308,0.031799316,0.032073975
1.5397531146482E13,-0.22691345,-0.37399292,-1.0238953,0.021362308,0.031799316,0.032073975
1.5397536181882E13,-0.3424225,-0.06793213,-0.9917755,0.021362308,0.031799316,0.032073975
1.5397541217283E13,-0.4373169,0.22225952,-0.9398041,0.021362308,0.031799316,0.032073975
1.5397546252683E13,-0.5190277,0.45559692,-0.8604584,0.021362308,0.031799316,0.032073975
1.5397551288083E13,-0.5866394,0.5744171,-0.7301636,0.021362308,0.031799316,0.032073975
1.5397556323484E13,-0.6182251,0.5930939,-0.57917786,0.021362308,0.031799316,0.032073975
1.5397561358884E13,-0.6096649,0.54592896,-0.44786072,0.021362308,0.031799316,0.032073975
1.5397566394284E13,-0.5632477,0.4156189,-0.38833618,0.021362308,0.031799316,0.032073975
1.5397571429685E13,-0.47976685,0.19972229,-0.38604736,0.021362308,0.031799316,0.032073975
1.5397576465085E13,-0.37036133,-0.049545288,-0.41485596,0.021362308,0.031799316,0.032073975
1.5397581500486E13,-0.2474823,-0.24789429,-0.45962524,0.021362308,0.031799316,0.032073975
1.5397586535886E13,-0.12237549,-0.33502197,-0.49812317,0.021362308,0.031799316,0.032073975
1.5397591571286E13,0.018035889,-0.33415222,-0.51246643,0.021362308,0.031799316,0.032073975
1.5397596606687E13,0.13342285,-0.26046753,-0.47735596,0.021362308,0.031799316,0.032073975
1.5397601642087E13,0.21536255,-0.17796326,-0.39533997,0.021362308,0.031799316,0.032073975
1.5397606677488E13,0.2684021,-0.1411438,-0.28289795,0.021362308,0.031799316,0.032073975
1.5397611712888E13,0.31051636,-0.13044739,-0.16661072,0.021362308,0.031799316,0.032073975
1.5397616748288E13,0.34898376,-0.06312561,-0.091171265,0.021362308,0.031799316,0.032073975
1.5397621783689E13,0.3774414,0.089523315,-0.059387207,0.021362308,0.031799316,0.032073975
1.5397626819089E13,0.37738037,0.2715912,-0.08657837,0.021362308,0.031799316,0.032073975
1.539763185449E13,0.3678589,0.44587708,-0.14848328,0.021362308,0.031799316,0.032073975
1.539763688989E13,0.349411,0.5711975,-0.21792603,0.021362308,0.031799316,0.032073975
1.539764192529E13,0.3212738,0.63282776,-0.2702942,0.021362308,0.031799316,0.032073975
1.5397646960691E13,0.2910614,0.635849,-0.2904358,0.021362308,0.031799316,0.032073975
1.5397651996091E13,0.2489624,0.57232666,-0.27563477,0.021362308,0.031799316,0.032073975
1.5397657031492E13,0.19998169,0.4469757,-0.23905945,0.021362308,0.031799316,0.032073975
1.5397662066892E13,0.14613342,0.29022217,-0.20632935,0.021362308,0.031799316,0.032073975
1.5397667102292E13,0.09631348,0.15202332,-0.18467712,0.021362308,0.031799316,0.032073975
1.5397672137693E13,0.060836792,0.06272888,-0.17655945,0.021362308,0.031799316,0.032073975
1.5397677173093E13,0.036697388,0.026031494,-0.18334961,0.021362308,0.031799316,0.032073975
1.5397682208493E13,0.015319824,0.025878906,-0.2074585,0.021362308,0.031799316,0.032073975
1.5397687243894E13,0.010116577,0.03236389,-0.23478699,0.021362308,0.031799316,0.032073975
1.5397692279294E13,0.020828247,0.041259766,-0.25408936,0.021362308,0.031799316,0.032073975
1.5397697314695E13,0.04598999,0.06413269,-0.24984741,0.021362308,0.031799316,0.032073975
1.5397702350095E13,0.09202576,0.08828735,-0.22009277,0.021362308,0.031799316,0.032073975
1.5397707385495E13,0.16333008,0.093551636,-0.18702698,0.021362308,0.031799316,0.032073975
1.5397712420896E13,0.25726318,0.08520508,-0.14892578,0.021362308,0.031799316,0.032073975
1.5397717456296E13,0.33113098,0.07322693,-0.114746094,0.021362308,0.031799316,0.032073975
1.5397722491697E13,0.37329102,0.06825256,-0.087875366,0.021362308,0.031799316,0.032073975
1.5397727527097E13,0.38471985,0.07899475,-0.07284546,0.021362308,0.031799316,0.032073975
1.5397732562497E13,0.3707428,0.10621643,-0.07510376,0.021362308,0.031799316,0.032073975
1.5397737597898E13,0.33979797,0.15435791,-0.09320068,0.021362308,0.031799316,0.032073975
1.5397742633298E13,0.2983551,0.23641968,-0.12922668,0.021362308,0.031799316,0.032073975
