t,ax,ay,az 
1.5122522744998E13,-0.22686768,0.03831482,10.0177765
1.5122527780398E13,-0.21795654,0.052871704,10.032623
1.5122532815799E13,-0.21688843,0.06088257,10.021713
1.5122537851199E13,-0.2004242,0.06124878,10.049866
1.5122542886599E13,-0.19885254,0.037750244,10.038101
1.5122547922E13,-0.21842957,0.038604736,9.9878235
1.51225529574E13,-0.20433044,0.049194336,10.030106
1.5122557992801E13,-0.2146759,0.056747437,10.044083
1.5122563028201E13,-0.20552063,0.06259155,10.016571
1.5122568063601E13,-0.20870972,0.059402466,10.050598
1.5122573099002E13,-0.24331665,0.051345825,10.024887
1.5122578134402E13,-0.23071289,0.054901123,10.035858
1.5122583169802E13,-0.2264862,0.034317017,9.9900055
1.5122588205203E13,-0.21974182,0.029266357,10.022064
1.5122593240603E13,-0.23028564,0.004470825,10.021606
1.5122598276004E13,-0.22395325,0.022064209,9.988617
1.5122603311404E13,-0.23786926,0.03526306,10.01947
1.5122608346804E13,-0.227005,0.04559326,10.018539
1.5122613382205E13,-0.21653748,0.048309326,10.016632
1.5122618417605E13,-0.21499634,0.021774292,10.013611
1.5122623453006E13,-0.2131195,0.050186157,10.008621
1.5122628488406E13,-0.2204895,0.07003784,10.015488
1.5122633523806E13,-0.21214294,0.036087036,9.975128
1.5122638559207E13,-0.22445679,0.055648804,10.017899
1.5122643594607E13,-0.18572998,0.045791626,10.026657
1.5122648630008E13,-0.19680786,0.047424316,10.030548
1.5122653665408E13,-0.22393799,0.029312134,9.987106
1.5122658700808E13,-0.1925354,0.007537842,10.024399
1.5122663736209E13,-0.20852661,0.049240112,10.029037
1.5122668771609E13,-0.18360901,0.044189453,9.971329
1.5122673807009E13,-0.2064209,0.054779053,10.021133
1.512267884241E13,-0.18452454,0.049072266,10.037018
1.512268387781E13,-0.20484924,0.06915283,10.029297
1.5122688913211E13,-0.22898865,0.07913208,10.050201
1.5122693948611E13,-0.20547485,0.026885986,10.059982
1.5122698984011E13,-0.20524597,0.036727905,10.082947
1.5122704019412E13,-0.18763733,0.062149048,10.014648
1.5122709054812E13,-0.23701477,0.044189453,10.010162
1.5122714090213E13,-0.22425842,0.053588867,10.03952
1.5122719125613E13,-0.21847534,0.06338501,9.978149
1.5122724161013E13,-0.19958496,0.072402954,10.027634
1.5122729196414E13,-0.19104004,0.050491333,9.985352
1.5122734231814E13,-0.23641968,0.07395935,10.007187
1.5122739267215E13,-0.23532104,0.08981323,10.067398
1.5122744302615E13,-0.21551514,0.04876709,10.028137
1.5122749338015E13,-0.23335266,-0.033462524,10.04689
1.5122754373416E13,-0.233078,0.015609741,10.020737
1.5122759408816E13,-0.2510376,0.073394775,10.054871
1.5122764444217E13,-0.24369812,0.03276062,10.008041
1.5122769479617E13,-0.24913025,0.02973938,10.013809
1.5122774515017E13,-0.2155304,0.03501892,10.035507
1.5122779550418E13,-0.23979187,-0.00440979,10.016724
1.5122784585818E13,-0.23146057,0.034851074,9.987549
1.5122789621218E13,-0.2513733,0.06021118,9.983902
1.5122794656619E13,-0.25360107,0.060806274,9.996857
1.5122799692019E13,-0.217453,0.05508423,9.987991
1.512280472742E13,-0.22914124,0.03627014,10.031418
1.512280976282E13,-0.21884155,0.050872803,10.007248
1.512281479822E13,-0.22442627,0.040603638,10.011826
1.5122819833621E13,-0.22691345,0.030838013,10.017929
1.5122824869021E13,-0.22369385,0.026260376,10.052078
1.5122829904422E13,-0.22172546,0.025039673,10.034164
1.5122834939822E13,-0.21202087,0.056930542,9.991867
1.5122839975222E13,-0.22332764,0.048965454,9.987915
1.5122845010623E13,-0.22486877,0.033966064,9.989426
1.5122850046023E13,-0.20587158,0.031845093,9.973694
1.5122855081424E13,-0.22024536,0.05305481,9.985718
1.5122860116824E13,-0.22325134,0.07354736,10.028915
1.5122865152224E13,-0.21691895,0.048324585,10.028427
1.5122870187625E13,-0.23841858,0.015274048,10.013443
1.5122875223025E13,-0.23144531,0.011367798,10.03273
1.5122880258426E13,-0.21160889,0.025604248,10.040878
1.5122885293826E13,-0.18180847,0.050064087,10.035919
1.5122890329226E13,-0.20362854,0.048675537,10.020615
1.5122895364627E13,-0.24214172,0.025024414,10.021713
1.5122900400027E13,-0.23205566,0.04232788,10.012955
1.5122905435427E13,-0.24456787,0.06123352,10.030457
1.5122910470828E13,-0.2234497,0.06568909,10.059067
1.5122915506228E13,-0.21209717,0.067108154,10.071045
1.5122920541629E13,-0.22792053,0.059509277,10.040161
1.5122925577029E13,-0.2268982,0.07147217,10.030792
1.5122930612429E13,-0.25228882,0.054748535,10.042435
1.512293564783E13,-0.25357056,0.0418396,10.017258
1.512294068323E13,-0.22094727,0.023223877,10.013794
1.5122945718631E13,-0.21972656,0.015563965,10.047699
1.5122950754031E13,-0.23789978,0.042495728,10.016052
1.5122955789431E13,-0.22358704,0.06376648,10.029251
1.5122960824832E13,-0.22348022,0.05378723,10.011826
1.5122965860232E13,-0.22518921,0.05001831,10.036011
1.5122970895633E13,-0.23329163,0.031402588,10.010162
1.5122975931033E13,-0.2414093,0.02947998,10.010651
1.5122980966433E13,-0.22935486,0.022750854,9.985153
1.5122986001834E13,-0.23194885,0.045700073,9.989136
1.5122991037234E13,-0.20956421,0.041763306,10.021591
1.5122996072634E13,-0.26049805,0.03303528,10.002258
1.5123001108035E13,-0.26480103,0.043289185,10.034561
1.5123006143435E13,-0.24607849,0.04776001,10.048843
1.5123011178836E13,-0.21937561,0.0423584,10.044525
1.5123016214236E13,-0.22317505,0.057510376,10.004486
1.5123021249636E13,-0.23904419,0.06642151,10.020905
1.5123026285037E13,-0.24118042,0.06945801,10.005249
1.5123031320437E13,-0.23260498,0.05899048,10.020035
1.5123036355838E13,-0.21342468,0.06187439,9.991501
1.5123041391238E13,-0.22789001,0.03831482,10.001633
1.5123046426638E13,-0.23374939,0.047576904,10.011795
1.5123051462039E13,-0.21582031,0.06880188,10.026047
1.5123056497439E13,-0.24269104,0.03050232,10.012817
1.512306153284E13,-0.22019958,0.02458191,10.0030365
1.512306656824E13,-0.27264404,0.013473511,10.000656
1.512307160364E13,-0.2597046,0.03425598,9.946701
1.5123076639041E13,-0.21768188,0.05230713,10.023987
1.5123081674441E13,-0.22831726,0.024490356,10.010101
1.5123086709842E13,-0.20439148,0.083465576,9.953766
1.5123091745242E13,-0.22819519,0.027145386,10.017014
1.5123096780642E13,-0.2102356,0.03164673,10.014755
1.5123101816043E13,-0.23059082,0.069503784,10.012833
1.5123106851443E13,-0.23980713,0.06640625,10.037415
1.5123111886843E13,-0.20742798,0.057540894,10.006912
1.5123116922244E13,-0.22859192,0.050842285,10.01799
1.5123121957644E13,-0.26431274,0.024749756,10.012634
1.5123126993045E13,-0.21324158,0.0572052,10.040787
1.5123132028445E13,-0.21464539,0.051467896,9.998825
1.5123137063845E13,-0.19819641,0.060134888,10.042801
1.5123142099246E13,-0.23324585,0.072280884,10.017441
1.5123147134646E13,-0.21562195,0.031036377,10.040237
1.5123152170047E13,-0.26478577,0.02708435,9.985062
1.5123157205447E13,-0.23849487,0.045547485,10.03038
1.5123162240847E13,-0.23814392,0.007293701,10.050476
1.5123167276248E13,-0.20974731,0.02961731,10.038147
1.5123172311648E13,-0.21499634,0.019989014,9.996307
1.5123177347049E13,-0.21157837,0.02961731,10.0215
1.5123182382449E13,-0.20176697,0.044403076,10.003525
1.5123187417849E13,-0.19833374,0.05444336,10.003998
1.512319245325E13,-0.19360352,0.033172607,9.989441
1.512319748865E13,-0.20532227,0.04005432,9.993332
1.5123202524051E13,-0.23239136,0.029907227,10.02977
1.5123207559451E13,-0.20785522,0.049179077,9.996475
1.5123212594851E13,-0.21124268,0.04899597,9.997467
1.5123217630252E13,-0.21490479,0.047576904,10.020065
1.5123222665652E13,-0.21905518,0.03503418,10.0095825
1.5123227701052E13,-0.22470093,0.015579224,10.031296
1.5123232736453E13,-0.21704102,0.025863647,10.037201
1.5123237771853E13,-0.22616577,0.032958984,9.982285
1.5123242807254E13,-0.23912048,0.043807983,9.975494
1.5123247842654E13,-0.22549438,0.038726807,10.009308
1.5123252878054E13,-0.19833374,0.019500732,10.014526
1.5123257913455E13,-0.21963501,0.024520874,10.026657
1.5123262948855E13,-0.2181549,0.02822876,10.0399475
1.5123267984256E13,-0.2034607,0.04888916,10.0329895
1.5123273019656E13,-0.20785522,0.043548584,10.024277
1.5123278055056E13,-0.20547485,0.039093018,10.039978
1.5123283090457E13,-0.21891785,0.038589478,10.050781
1.5123288125857E13,-0.24301147,0.023773193,10.01442
1.5123293161258E13,-0.24186707,0.030960083,9.983398
1.5123298196658E13,-0.24119568,0.025894165,9.965698
1.5123303232058E13,-0.22827148,0.05543518,9.991974
1.5123308267459E13,-0.21643066,0.06544495,10.062363
1.5123313302859E13,-0.19898987,0.039260864,10.046463
1.5123318338259E13,-0.18881226,0.02381897,9.985962
1.512332337366E13,-0.22383118,0.04043579,10.013321
1.512332840906E13,-0.21038818,0.070129395,10.023224
1.5123333444461E13,-0.2036438,0.045425415,9.994095
1.5123338479861E13,-0.20295715,0.018707275,10.025574
1.5123343515261E13,-0.20928955,0.040664673,10.006317
1.5123348550662E13,-0.22311401,0.05418396,10.011948
1.5123353586062E13,-0.2340393,0.046539307,10.01062
1.5123358621463E13,-0.23461914,0.06889343,9.975021
1.5123363656863E13,-0.2032013,0.070007324,10.038467
1.5123368692263E13,-0.19303894,0.037887573,10.021118
1.5123373727664E13,-0.22227478,0.04838562,10.042053
1.5123378763064E13,-0.24093628,0.035583496,9.998032
1.5123383798465E13,-0.22384644,0.03164673,10.025635
1.5123388833865E13,-0.21775818,0.045639038,10.013794
1.5123393869265E13,-0.22305298,0.055862427,10.021347
1.5123398904666E13,-0.20419312,0.0029144287,10.07106
1.5123403940066E13,-0.21951294,0.01234436,10.00386
1.5123408975467E13,-0.22003174,0.023452759,10.025101
1.5123414010867E13,-0.22624207,0.005065918,10.050644
1.5123419046267E13,-0.24223328,-0.0034942627,10.028748
1.5123424081668E13,-0.23123169,0.032943726,10.024612
1.5123429117068E13,-0.1733551,0.0947113,10.06456
1.5123434152468E13,-0.22216797,0.045898438,10.053467
1.5123439187869E13,-0.24528503,0.022781372,10.00209
1.5123444223269E13,-0.17819214,0.026794434,10.021515
1.512344925867E13,-0.21003723,0.06945801,10.0408325
1.512345429407E13,-0.2258606,0.040725708,10.056564
1.512345932947E13,-0.21546936,0.04586792,10.017319
1.5123464364871E13,-0.2340393,0.04284668,10.024979
1.5123469400271E13,-0.23300171,0.024154663,10.043671
1.5123474435672E13,-0.21232605,0.019836426,10.047104
1.5123479471072E13,-0.20982361,0.05847168,9.994583
1.5123484506472E13,-0.23632813,0.06692505,9.979919
1.5123489541873E13,-0.22729492,0.03565979,10.034149
1.5123494577273E13,-0.2088623,0.0320282,9.958588
1.5123499612674E13,-0.19865417,0.05091858,9.986877
1.5123504648074E13,-0.19735718,0.037078857,10.008972
1.5123509683474E13,-0.18235779,0.03945923,10.015106
1.5123514718875E13,-0.2157135,0.032821655,10.006668
1.5123519754275E13,-0.22431946,0.057556152,10.038773
1.5123524789676E13,-0.22767639,0.023590088,10.027679
1.5123529825076E13,-0.20022583,0.034454346,10.011597
1.5123534860476E13,-0.20085144,0.089141846,9.981461
1.5123539895877E13,-0.2102356,0.085250854,10.02179
1.5123544931277E13,-0.21780396,0.08718872,10.034561
1.5123549966677E13,-0.25196838,0.03375244,10.0177765
1.5123555002078E13,-0.25086975,0.038131714,10.00441
1.5123560037478E13,-0.23057556,0.0809021,9.983994
1.5123565072879E13,-0.2102356,0.062332153,10.030716
1.5123570108279E13,-0.22059631,0.048614502,10.029739
1.5123575143679E13,-0.23509216,0.0460968,10.039093
1.512358017908E13,-0.2144165,0.05632019,10.042114
1.512358521448E13,-0.21826172,0.060073853,10.033585
1.5123590249881E13,-0.20146179,0.043182373,10.044617
1.5123595285281E13,-0.21409607,0.026641846,10.013123
1.5123600320681E13,-0.21524048,0.045333862,10.047333
1.5123605356082E13,-0.21466064,0.04197693,10.0282135
1.5123610391482E13,-0.21739197,0.02949524,10.055038
1.5123615426883E13,-0.24732971,0.060531616,10.051468
1.5123620462283E13,-0.23854065,0.048309326,10.035919
1.5123625497683E13,-0.18138123,0.0493927,10.027618
1.5123630533084E13,-0.19081116,0.0370636,9.998001
1.5123635568484E13,-0.22613525,0.023956299,9.98407
1.5123640603884E13,-0.216156,0.02571106,10.012268
1.5123645639285E13,-0.21850586,0.060897827,10.012039
1.5123650674685E13,-0.22990417,0.06726074,9.999542
1.5123655710086E13,-0.23468018,0.031158447,9.998886
1.5123660745486E13,-0.22203064,0.03302002,10.020126
1.5123665780886E13,-0.22627258,0.039886475,10.020325
1.5123670816287E13,-0.22016907,0.04849243,10.050812
1.5123675851687E13,-0.24565125,0.052612305,10.027649
1.5123680887088E13,-0.2538452,0.049240112,10.023788
1.5123685922488E13,-0.24943542,0.036575317,10.018768
1.5123690957888E13,-0.24337769,0.0320282,9.987991
1.5123695993289E13,-0.20722961,0.039855957,10.014099
1.5123701028689E13,-0.19351196,0.03416443,9.987747
1.512370606409E13,-0.21824646,0.0388031,10.000595
1.512371109949E13,-0.23739624,0.06462097,10.006561
1.512371613489E13,-0.22293091,0.06452942,10.015427
1.5123721170291E13,-0.19146729,0.035095215,10.036026
1.5123726205691E13,-0.20428467,0.013793945,10.036667
1.5123731241092E13,-0.21850586,0.034744263,10.014526
1.5123736276492E13,-0.2268982,0.043548584,10.009399
1.5123741311892E13,-0.22927856,0.034484863,10.01181
1.5123746347293E13,-0.23480225,0.039001465,10.056549
1.5123751382693E13,-0.21031189,0.025497437,10.0416565
1.5123756418093E13,-0.21757507,0.047821045,10.018311
1.5123761453494E13,-0.19689941,0.034072876,10.057495
1.5123766488894E13,-0.20106506,0.05883789,10.02179
1.5123771524295E13,-0.21910095,0.050964355,10.000381
1.5123776559695E13,-0.20793152,0.038146973,10.008255
1.5123781595095E13,-0.19396973,0.026809692,10.025345
1.5123786630496E13,-0.21199036,0.04321289,10.035278
1.5123791665896E13,-0.2192688,0.052322388,10.040451
1.5123796701297E13,-0.21328735,0.016326904,10.060394
1.5123801736697E13,-0.21261597,0.067352295,9.996658
1.5123806772097E13,-0.22593689,0.047683716,10.046448
1.5123811807498E13,-0.21852112,0.056396484,10.033707
1.5123816842898E13,-0.2082367,0.06468201,10.008575
1.5123821878299E13,-0.21940613,0.055740356,10.037628
1.5123826913699E13,-0.24562073,0.038986206,10.01741
1.5123831949099E13,-0.27212524,0.014984131,9.988571
1.51238369845E13,-0.21261597,0.067352295,9.967148
1.51238420199E13,-0.23532104,0.076431274,10.003479
1.5123847055301E13,-0.22460938,0.07484436,10.0386505
1.5123852090701E13,-0.22415161,0.023162842,10.04332
1.5123857126101E13,-0.18222046,0.041000366,10.084122
1.5123862161502E13,-0.25224304,0.039352417,10.084763
1.5123867196902E13,-0.21398926,0.046325684,10.038696
1.5123872232302E13,-0.20437622,0.050048828,10.01738
1.5123877267703E13,-0.23855591,0.03251648,10.085724
1.5123882303103E13,-0.22393799,0.04071045,10.024353
1.5123887338504E13,-0.2482605,0.049209595,9.966797
1.5123892373904E13,-0.22721863,0.025741577,9.923843
1.5123897409304E13,-0.20066833,0.020874023,10.051819
1.5123902444705E13,-0.2507019,0.02633667,9.954422
1.5123907480105E13,-0.24160767,0.026901245,10.022858
1.5123912515506E13,-0.2119751,0.043426514,10.030167
1.5123917550906E13,-0.23210144,0.03564453,10.047653
1.5123922586306E13,-0.22250366,0.02407837,10.056107
1.5123927621707E13,-0.23768616,-0.016860962,10.025589
1.5123932657107E13,-0.2315979,0.029327393,9.995361
1.5123937692508E13,-0.21557617,0.038116455,10.033417
1.5123942727908E13,-0.20176697,0.03982544,10.080322
1.5123947763308E13,-0.22175598,0.053344727,10.067184
1.5123952798709E13,-0.23693848,0.05130005,10.058731
1.5123957834109E13,-0.22212219,0.007507324,9.99794
1.5123962869509E13,-0.22923279,0.0031738281,9.972565
1.512396790491E13,-0.2012024,0.070251465,9.978439
1.512397294031E13,-0.23428345,0.049438477,10.0360565
1.5123977975711E13,-0.24926758,0.038650513,10.04718
1.5123983011111E13,-0.21600342,0.06440735,10.0457
1.5123988046511E13,-0.21658325,0.047302246,10.029404
1.5123993081912E13,-0.21980286,0.018188477,9.998413
1.5123998117312E13,-0.20785522,0.04664612,10.013763
1.5124003152713E13,-0.22065735,0.048553467,10.026276
1.5124008188113E13,-0.20794678,0.036071777,10.020569
1.5124013223513E13,-0.1892395,0.012054443,10.0351715
1.5124018258914E13,-0.20980835,0.03186035,10.0271
1.5124023294314E13,-0.22377014,0.05895996,10.005478
1.5124028329715E13,-0.22055054,0.043548584,9.993561
1.5124033365115E13,-0.21665955,0.036010742,10.029373
1.5124038400515E13,-0.23098755,0.015029907,10.006088
1.5124043435916E13,-0.21781921,0.01902771,9.990021
1.5124048471316E13,-0.20562744,0.043029785,10.0099945
1.5124053506717E13,-0.21180725,0.047790527,9.991562
1.5124058542117E13,-0.23348999,0.033584595,10.002274
1.5124063577517E13,-0.21992493,0.048568726,10.002182
1.5124068612918E13,-0.21200562,0.055160522,10.005798
1.5124073648318E13,-0.21890259,-9.613037E-4,10.002609
1.5124078683718E13,-0.23840332,0.008453369,10.031555
1.5124083719119E13,-0.22338867,0.059814453,10.018799
1.5124088754519E13,-0.21430969,0.032592773,10.012604
1.512409378992E13,-0.23384094,0.01260376,9.999771
1.512409882532E13,-0.22439575,0.014282227,10.00943
1.512410386072E13,-0.23788452,0.044021606,9.98468
1.5124108896121E13,-0.22814941,0.027923584,9.986481
1.5124113931521E13,-0.21632385,0.06137085,9.99678
1.5124118966922E13,-0.20422363,0.034347534,10.071747
1.5124124002322E13,-0.24479675,0.054626465,10.022232
1.5124129037722E13,-0.19802856,0.06309509,10.026657
1.5124134073123E13,-0.24052429,0.018920898,10.007233
1.5124139108523E13,-0.20399475,0.027359009,10.0395355
1.5124144143924E13,-0.19415283,0.022445679,10.020035
1.5124149179324E13,-0.19795227,0.04559326,10.030273
1.5124154214724E13,-0.21456909,0.07501221,10.031784
1.5124159250125E13,-0.21737671,0.048355103,9.99231
1.5124164285525E13,-0.22782898,0.06651306,10.015427
1.5124169320926E13,-0.21942139,0.07563782,10.029388
1.5124174356326E13,-0.21525574,0.013015747,10.022919
1.5124179391726E13,-0.21282959,0.0054626465,10.039307
1.5124184427127E13,-0.21705627,0.025421143,10.018753
1.5124189462527E13,-0.24662781,0.042617798,10.03064
1.5124194497927E13,-0.23010254,0.05493164,10.010925
1.5124199533328E13,-0.26367188,0.027511597,9.992813
1.5124204568728E13,-0.20396423,0.045639038,9.972168
1.5124209604129E13,-0.21261597,0.029266357,10.021896
1.5124214639529E13,-0.22949219,0.05265808,9.980072
1.5124219674929E13,-0.24594116,0.01991272,10.060974
1.512422471033E13,-0.24472046,0.027282715,10.006058
1.512422974573E13,-0.21105957,0.038513184,10.028503
1.5124234781131E13,-0.24404907,0.040359497,9.958923
1.5124239816531E13,-0.25090027,0.029449463,9.976303
1.5124244851931E13,-0.25286865,0.03251648,9.972351
1.5124249887332E13,-0.24598694,0.03793335,9.984131
1.5124254922732E13,-0.20910645,0.011245728,10.040848
1.5124259958133E13,-0.23866272,0.020874023,9.984848
1.5124264993533E13,-0.23272705,0.033737183,10.033524
1.5124270028933E13,-0.20913696,0.00932312,10.010574
1.5124275064334E13,-0.2096405,0.0443573,10.041397
1.5124280099734E13,-0.24118042,0.043045044,9.999344
1.5124285135134E13,-0.23944092,0.028442383,10.057602
1.5124290170535E13,-0.22680664,0.057281494,10.041306
1.5124295205935E13,-0.20202637,0.0077819824,9.963074
1.5124300241336E13,-0.21499634,0.040039063,10.025955
1.5124305276736E13,-0.21739197,0.04298401,10.035019
1.5124310312136E13,-0.23268127,0.05253601,10.026245
1.5124315347537E13,-0.24751282,0.027557373,9.984772
1.5124320382937E13,-0.2250824,0.038604736,10.026871
1.5124325418338E13,-0.22761536,0.035186768,10.041901
1.5124330453738E13,-0.2337799,0.022949219,10.026581
1.5124335489138E13,-0.2348938,0.03175354,10.023346
1.5124340524539E13,-0.22146606,-0.0039978027,10.058884
1.5124345559939E13,-0.22377014,0.007003784,10.029892
1.512435059534E13,-0.22709656,0.02659607,10.005524
1.512435563074E13,-0.24778748,0.03201294,10.005585
1.512436066614E13,-0.23072815,0.018295288,10.020584
1.5124365701541E13,-0.21852112,0.023651123,10.013489
1.5124370736941E13,-0.20411682,0.030273438,10.023926
1.5124375772342E13,-0.20935059,0.024871826,10.009277
1.5124380807742E13,-0.21887207,0.015945435,9.991562
1.5124385843142E13,-0.21786499,0.018463135,10.013962
1.5124390878543E13,-0.22846985,0.0345459,10.016418
1.5124395913943E13,-0.23313904,0.048339844,9.99472
1.5124400949343E13,-0.21737671,0.045928955,10.011368
1.5124405984744E13,-0.23680115,0.042495728,10.030563
1.5124411020144E13,-0.2461853,0.055114746,9.999741
1.5124416055545E13,-0.2160492,0.048980713,9.958679
1.5124421090945E13,-0.19940186,0.033218384,10.008148
1.5124426126345E13,-0.17932129,0.013305664,10.038254
1.5124431161746E13,-0.19137573,0.03477478,10.008026
1.5124436197146E13,-0.20628357,0.05731201,10.000732
1.5124441232547E13,-0.21122742,0.050354004,10.009628
1.5124446267947E13,-0.2203064,0.051223755,10.026474
1.5124451303347E13,-0.22517395,0.04701233,10.011108
1.5124456338748E13,-0.24702454,0.054382324,9.987259
1.5124461374148E13,-0.2184143,0.057052612,9.9735565
1.5124466409549E13,-0.19984436,0.052444458,9.997971
1.5124471444949E13,-0.22927856,0.023712158,10.016342
1.5124476480349E13,-0.22354126,0.038589478,10.013809
1.512448151575E13,-0.25932312,0.04386902,9.991928
1.512448655115E13,-0.22650146,0.042892456,10.015091
1.5124491586551E13,-0.18666077,0.027633667,10.000153
1.5124496621951E13,-0.21611023,0.038848877,9.99263
1.5124501657351E13,-0.1940155,0.06385803,10.027405
1.5124506692752E13,-0.19102478,0.034210205,9.986221
1.5124511728152E13,-0.2258606,0.033996582,9.9700165
1.5124516763552E13,-0.18585205,0.04411316,9.977249
1.5124521798953E13,-0.21366882,0.012649536,10.067123
1.5124526834353E13,-0.23880005,0.023956299,10.008484
1.5124531869754E13,-0.25956726,0.019256592,9.990204
1.5124536905154E13,-0.23789978,0.035888672,10.052734
1.5124541940554E13,-0.23196411,0.011627197,10.003906
1.5124546975955E13,-0.20413208,0.03112793,10.023254
1.5124552011355E13,-0.20936584,0.044815063,9.998581
1.5124557046756E13,-0.18386841,0.013458252,10.048462
1.5124562082156E13,-0.24768066,0.038711548,10.035553
1.5124567117556E13,-0.20361328,0.023162842,10.0360565
1.5124572152957E13,-0.21894836,0.049453735,10.00885
1.5124577188357E13,-0.22668457,0.04837036,9.970703
1.5124582223758E13,-0.18017578,0.036621094,10.032623
1.5124587259158E13,-0.22116089,0.03640747,10.027191
1.5124592294558E13,-0.2010498,0.03387451,9.970474
1.5124597329959E13,-0.22666931,0.02229309,10.044418
1.5124602365359E13,-0.21737671,0.029953003,9.996399
1.5124607400759E13,-0.21714783,0.04864502,10.072449
1.512461243616E13,-0.21452332,0.054901123,9.989731
1.512461747156E13,-0.24594116,0.045928955,9.969528
1.5124622506961E13,-0.26239014,0.03276062,10.005951
1.5124627542361E13,-0.25228882,0.068344116,10.054535
1.5124632577761E13,-0.18405151,0.07325745,10.007065
1.5124637613162E13,-0.19387817,0.045928955,10.0047
1.5124642648562E13,-0.2530365,0.040283203,10.018402
1.5124647683963E13,-0.20506287,0.0074005127,10.020065
1.5124652719363E13,-0.20603943,0.046936035,9.963165
1.5124657754763E13,-0.23298645,0.02305603,10.015961
1.5124662790164E13,-0.23320007,0.046905518,9.990265
1.5124667825564E13,-0.21723938,0.05114746,10.035187
1.5124672860965E13,-0.23806763,0.07725525,10.036423
1.5124677896365E13,-0.2144928,0.031539917,10.04863
1.5124682931765E13,-0.19833374,0.022125244,10.017136
1.5124687967166E13,-0.19496155,0.03930664,10.018402
1.5124693002566E13,-0.20942688,0.067352295,10.011383
1.5124698037967E13,-0.21907043,0.059051514,9.999695
1.5124703073367E13,-0.22415161,0.03540039,10.033157
1.5124708108767E13,-0.2393341,0.029968262,10.009628
