t,mx,my,mz,mxb,myb,mzb 
1.5123544931277E13,19.186401,28.175354,451.61896,1.0238647,68.74237,496.78802
1.5123565072879E13,19.250488,28.187561,451.50452,1.0238647,68.74237,496.78802
1.512358521448E13,19.93103,28.43628,450.29907,1.0238647,68.74237,496.78802
1.5123605356082E13,18.667603,29.385376,452.46582,1.0238647,68.74237,496.78802
1.5123625497683E13,18.786621,29.304504,452.31018,1.0238647,68.74237,496.78802
1.5123645639285E13,19.7052,28.692627,451.239,1.0238647,68.74237,496.78802
1.5123665780886E13,19.7052,28.692627,452.12708,1.0238647,68.74237,496.78802
1.5123685922488E13,19.784546,28.771973,452.04926,1.0238647,68.74237,496.78802
1.512370606409E13,20.0531,29.040527,451.61896,1.0238647,68.74237,496.78802
1.5123726205691E13,19.186401,28.175354,451.61896,1.0238647,68.74237,496.78802
1.5123746347293E13,19.018555,28.074646,451.39008,1.0238647,68.74237,496.78802
1.5123766488894E13,18.743896,28.147888,450.64087,1.0238647,68.74237,496.78802
1.5123786630496E13,20.396423,30.0766,451.4496,1.0238647,68.74237,496.78802
1.5123806772097E13,20.274353,29.71344,451.41144,1.0238647,68.74237,496.78802
1.5123826913699E13,19.750977,28.477478,451.3214,1.0238647,68.74237,496.78802
1.5123847055301E13,19.358826,28.347778,451.4496,1.0238647,68.74237,496.78802
1.5123867196902E13,19.546509,28.440857,451.08032,1.0238647,68.74237,496.78802
1.5123887338504E13,20.098877,29.031372,450.33417,1.0238647,68.74237,496.78802
1.5123907480105E13,20.223999,29.902649,450.94147,1.0238647,68.74237,496.78802
1.5123927621707E13,20.169067,29.631042,450.99487,1.0238647,68.74237,496.78802
1.5123947763308E13,20.10498,29.203796,451.05743,1.0238647,68.74237,496.78802
1.512396790491E13,20.223999,29.5578,450.94147,1.0238647,68.74237,496.78802
1.5123988046511E13,19.979858,29.43573,450.4654,1.0238647,68.74237,496.78802
1.5124008188113E13,19.903564,28.715515,450.31586,1.0238647,68.74237,496.78802
1.5124028329715E13,20.568848,27.82898,451.61896,1.0238647,68.74237,496.78802
1.5124048471316E13,20.433044,28.09906,451.75323,1.0238647,68.74237,496.78802
1.5124068612918E13,19.87915,28.587341,452.02637,1.0238647,68.74237,496.78802
1.5124088754519E13,19.358826,28.692627,452.12708,1.0238647,68.74237,496.78802
1.5124108896121E13,19.880676,28.617859,452.05383,1.0238647,68.74237,496.78802
1.5124129037722E13,19.9646,28.669739,450.77667,1.0238647,68.74237,496.78802
1.5124149179324E13,19.186401,28.866577,449.24774,1.0238647,68.74237,496.78802
1.5124169320926E13,19.511414,28.866577,450.36926,1.0238647,68.74237,496.78802
1.5124189462527E13,20.45288,28.947449,451.21613,1.0238647,68.74237,496.78802
1.5124209604129E13,21.087646,29.039001,450.7721,1.0238647,68.74237,496.78802
1.512422974573E13,20.111084,28.417969,451.55487,1.0238647,68.74237,496.78802
1.5124249887332E13,18.739319,28.274536,451.15967,1.0238647,68.74237,496.78802
1.5124270028933E13,18.322754,28.692627,450.0946,1.0238647,68.74237,496.78802
1.5124290170535E13,19.276428,28.501892,450.46997,1.0238647,68.74237,496.78802
1.5124310312136E13,19.761658,28.251648,451.2436,1.0238647,68.74237,496.78802
1.5124330453738E13,19.532776,28.175354,451.61896,1.0238647,68.74237,496.78802
1.512435059534E13,19.633484,27.867126,452.12097,1.0238647,68.74237,496.78802
1.5124370736941E13,20.217896,28.375244,451.7624,1.0238647,68.74237,496.78802
1.5124390878543E13,20.568848,28.866577,451.2802,1.0238647,68.74237,496.78802
1.5124411020144E13,19.802856,28.755188,450.53253,1.0238647,68.74237,496.78802
1.5124431161746E13,19.1391,28.692627,451.38245,1.0238647,68.74237,496.78802
1.5124451303347E13,19.013977,28.692627,452.12708,1.0238647,68.74237,496.78802
1.5124471444949E13,19.013977,28.692627,451.21765,1.0238647,68.74237,496.78802
1.5124491586551E13,19.709778,27.9953,450.7721,1.0238647,68.74237,496.78802
1.5124511728152E13,20.050049,27.656555,450.7721,1.0238647,68.74237,496.78802
1.5124531869754E13,19.680786,27.285767,451.13525,1.0238647,68.74237,496.78802
1.5124552011355E13,20.147705,28.98407,450.91858,1.0238647,68.74237,496.78802
1.5124572152957E13,20.396423,29.730225,450.7721,1.0238647,68.74237,496.78802
1.5124592294558E13,20.135498,29.4693,450.7721,1.0238647,68.74237,496.78802
1.512461243616E13,19.92035,30.033875,451.6632,1.0238647,68.74237,496.78802
1.5124632577761E13,19.877625,30.249023,451.9577,1.0238647,68.74237,496.78802
1.5124652719363E13,20.013428,30.111694,451.5564,1.0238647,68.74237,496.78802
1.5124672860965E13,18.136597,28.709412,452.25372,1.0238647,68.74237,496.78802
1.5124693002566E13,17.63153,28.347778,452.46582,1.0238647,68.74237,496.78802
1.5124713144168E13,18.206787,29.786682,453.0304,1.0238647,68.74237,496.78802
1.5124733285769E13,18.608093,28.639221,452.2995,1.0238647,68.74237,496.78802
1.5124753427371E13,18.667603,28.347778,452.12708,1.0238647,68.74237,496.78802
1.5124773568972E13,19.572449,29.252625,451.53656,1.0238647,68.74237,496.78802
1.5124793710574E13,19.554138,28.330994,451.3031,1.0238647,68.74237,496.78802
1.5124813852176E13,19.532776,28.175354,451.2802,1.0238647,68.74237,496.78802
1.5124833993777E13,20.16449,29.753113,451.89972,1.0238647,68.74237,496.78802
1.5124854135379E13,19.436646,28.800964,451.8051,1.0238647,68.74237,496.78802
1.512487427698E13,19.358826,28.692627,451.78833,1.0238647,68.74237,496.78802
1.5124894418582E13,19.19403,28.198242,451.95007,1.0238647,68.74237,496.78802
1.5124914560183E13,18.693542,29.978943,451.7975,1.0238647,68.74237,496.78802
1.5124934701785E13,18.667603,30.0766,451.78833,1.0238647,68.74237,496.78802
1.5124954843386E13,18.840027,28.526306,450.60883,1.0238647,68.74237,496.78802
1.5124974984988E13,18.841553,29.20227,450.26855,1.0238647,68.74237,496.78802
1.512499512659E13,18.847656,29.196167,450.29144,1.0238647,68.74237,496.78802
1.5125015268191E13,19.21997,28.507996,451.5976,1.0238647,68.74237,496.78802
1.5125035409793E13,20.223999,28.175354,450.94147,1.0238647,68.74237,496.78802
1.5125055551394E13,20.223999,28.216553,450.94147,1.0238647,68.74237,496.78802
1.5125075692996E13,20.098877,28.915405,450.94147,1.0238647,68.74237,496.78802
1.5125095834597E13,18.495178,29.5578,450.94147,1.0238647,68.74237,496.78802
1.5125115976199E13,18.649292,29.50592,450.8911,1.0238647,68.74237,496.78802
1.5125136117801E13,20.06836,28.903198,450.6424,1.0238647,68.74237,496.78802
1.5125156259402E13,20.223999,27.82898,452.29645,1.0238647,68.74237,496.78802
1.5125176401004E13,20.101929,27.851868,451.94244,1.0238647,68.74237,496.78802
1.5125196542605E13,19.410706,28.157043,449.90997,1.0238647,68.74237,496.78802
1.5125216684207E13,19.7052,29.039001,450.7721,1.0238647,68.74237,496.78802
1.5125236825808E13,19.673157,28.883362,450.92468,1.0238647,68.74237,496.78802
1.512525696741E13,19.596863,28.175354,451.29852,1.0238647,68.74237,496.78802
1.5125277109011E13,19.877625,28.175354,449.92523,1.0238647,68.74237,496.78802
1.5125297250613E13,20.144653,28.135681,450.1129,1.0238647,68.74237,496.78802
1.5125317392215E13,20.770264,28.31726,450.61798,1.0238647,68.74237,496.78802
1.5125337533816E13,19.7052,29.385376,450.0946,1.0238647,68.74237,496.78802
1.5125357675418E13,19.882202,29.02832,450.27008,1.0238647,68.74237,496.78802
1.5125377817019E13,20.257568,28.138733,450.99792,1.0238647,68.74237,496.78802
1.5125397958621E13,19.877625,28.520203,451.61896,1.0238647,68.74237,496.78802
1.5125418100222E13,19.877625,28.833008,451.21002,1.0238647,68.74237,496.78802
1.5125438241824E13,19.929504,29.504395,450.10834,1.0238647,68.74237,496.78802
1.5125458383426E13,20.050049,29.385376,449.75586,1.0238647,68.74237,496.78802
1.5125478525027E13,19.63501,29.206848,450.0473,1.0238647,68.74237,496.78802
1.5125498666629E13,18.960571,28.503418,450.95825,1.0238647,68.74237,496.78802
1.512551880823E13,19.186401,27.82898,451.61896,1.0238647,68.74237,496.78802
1.5125538949832E13,19.252014,28.424072,451.55487,1.0238647,68.74237,496.78802
1.5125559091433E13,19.62738,29.115295,451.18713,1.0238647,68.74237,496.78802
1.5125579233035E13,20.050049,28.692627,450.7721,1.0238647,68.74237,496.78802
1.5125599374636E13,19.317627,28.692627,451.0605,1.0238647,68.74237,496.78802
1.5125619516238E13,18.989563,28.469849,451.81427,1.0238647,68.74237,496.78802
1.512563965784E13,19.877625,28.175354,452.29645,1.0238647,68.74237,496.78802
1.5125659799441E13,19.717407,28.175354,451.98364,1.0238647,68.74237,496.78802
1.5125679941043E13,19.450378,28.416443,451.6983,1.0238647,68.74237,496.78802
1.5125700082644E13,19.358826,28.692627,451.78833,1.0238647,68.74237,496.78802
1.5125720224246E13,19.0094,28.866577,451.96075,1.0238647,68.74237,496.78802
1.5125740365847E13,19.80896,28.9505,451.18103,1.0238647,68.74237,496.78802
1.5125760507449E13,20.915222,28.866577,450.26398,1.0238647,68.74237,496.78802
1.5125780649051E13,20.536804,28.300476,451.18866,1.0238647,68.74237,496.78802
1.5125800790652E13,20.317078,28.112793,452.4231,1.0238647,68.74237,496.78802
1.5125820932254E13,20.396423,28.347778,452.80457,1.0238647,68.74237,496.78802
1.5125841073855E13,20.29419,28.448486,452.31018,1.0238647,68.74237,496.78802
1.5125861215457E13,19.81659,28.926086,451.36108,1.0238647,68.74237,496.78802
1.5125881357058E13,19.532776,29.211426,450.94147,1.0238647,68.74237,496.78802
1.512590149866E13,18.991089,28.669739,451.26038,1.0238647,68.74237,496.78802
1.5125921640261E13,19.750977,28.347778,452.0874,1.0238647,68.74237,496.78802
1.5125941781863E13,20.396423,28.347778,452.46582,1.0238647,68.74237,496.78802
1.5125961923465E13,19.59076,28.921509,451.2268,1.0238647,68.74237,496.78802
1.5125982065066E13,18.955994,28.981018,450.82855,1.0238647,68.74237,496.78802
1.5126002206668E13,18.841553,28.866577,450.94147,1.0238647,68.74237,496.78802
1.5126022348269E13,18.717957,28.742981,450.5829,1.0238647,68.74237,496.78802
1.5126042489871E13,19.64264,28.448486,450.43335,1.0238647,68.74237,496.78802
1.5126062631472E13,20.050049,28.347778,450.43335,1.0238647,68.74237,496.78802
1.5126082773074E13,19.404602,29.251099,450.8133,1.0238647,68.74237,496.78802
1.5126102914676E13,20.21637,29.814148,450.94147,1.0238647,68.74237,496.78802
1.5126123056277E13,20.568848,29.902649,450.94147,1.0238647,68.74237,496.78802
1.5126143197879E13,18.80188,29.766846,450.27618,1.0238647,68.74237,496.78802
1.512616333948E13,19.000244,29.864502,450.4944,1.0238647,68.74237,496.78802
1.5126183481082E13,19.186401,29.902649,450.60272,1.0238647,68.74237,496.78802
1.5126203622683E13,19.758606,28.471375,451.16425,1.0238647,68.74237,496.78802
1.5126223764285E13,20.591736,28.6026,451.14136,1.0238647,68.74237,496.78802
1.5126243905886E13,20.742798,28.692627,451.11084,1.0238647,68.74237,496.78802
1.5126264047488E13,19.99054,28.842163,451.8463,1.0238647,68.74237,496.78802
1.512628418909E13,20.625305,27.220154,451.51825,1.0238647,68.74237,496.78802
1.5126304330691E13,20.742798,26.965332,451.4496,1.0238647,68.74237,496.78802
1.5126324472293E13,20.584106,28.694153,451.6037,1.0238647,68.74237,496.78802
1.5126344613894E13,20.256042,28.866577,449.78027,1.0238647,68.74237,496.78802
1.5126364755496E13,20.223999,28.866577,449.5865,1.0238647,68.74237,496.78802
1.5126384897097E13,19.89441,29.522705,450.8728,1.0238647,68.74237,496.78802
1.5126405038699E13,19.714355,28.738403,452.70386,1.0238647,68.74237,496.78802
1.5126425180301E13,19.7052,28.692627,452.80457,1.0238647,68.74237,496.78802
1.5126445321902E13,18.676758,29.719543,450.79193,1.0238647,68.74237,496.78802
1.5126465463504E13,21.051025,29.389954,451.44043,1.0238647,68.74237,496.78802
1.5126485605105E13,21.078491,29.364014,451.45874,1.0238647,68.74237,496.78802
1.5126505746707E13,20.495605,28.164673,451.93787,1.0238647,68.74237,496.78802
1.5126525888308E13,18.148804,27.82898,451.2802,1.0238647,68.74237,496.78802
1.512654602991E13,18.177795,27.915955,451.27106,1.0238647,68.74237,496.78802
1.5126566171511E13,18.72406,29.373169,451.14594,1.0238647,68.74237,496.78802
1.5126586313113E13,19.532776,29.211426,451.61896,1.0238647,68.74237,496.78802
1.5126606454715E13,19.54956,28.990173,451.53656,1.0238647,68.74237,496.78802
1.5126626596316E13,19.876099,27.172852,450.71716,1.0238647,68.74237,496.78802
1.5126646737918E13,21.26007,28.866577,450.26398,1.0238647,68.74237,496.78802
1.5126666879519E13,21.16394,28.770447,450.31128,1.0238647,68.74237,496.78802
1.5126687021121E13,20.516968,28.225708,450.70496,1.0238647,68.74237,496.78802
1.5126707162722E13,20.223999,28.520203,451.2802,1.0238647,68.74237,496.78802
1.5126727304324E13,20.100403,28.396606,450.91858,1.0238647,68.74237,496.78802
1.5126747445926E13,19.433594,28.056335,449.66278,1.0238647,68.74237,496.78802
1.5126767587527E13,19.013977,29.039001,451.4496,1.0238647,68.74237,496.78802
1.5126787729129E13,19.276428,28.775024,450.97046,1.0238647,68.74237,496.78802
1.512680787073E13,19.908142,28.063965,449.7879,1.0238647,68.74237,496.78802
1.5126828012332E13,18.841553,28.866577,451.61896,1.0238647,68.74237,496.78802
1.5126848153933E13,19.154358,29.000854,451.31226,1.0238647,68.74237,496.78802
1.5126868295535E13,19.95697,29.016113,450.70496,1.0238647,68.74237,496.78802
1.5126888437136E13,19.7052,28.001404,451.4496,1.0238647,68.74237,496.78802
1.5126908578738E13,19.65332,27.845764,451.70288,1.0238647,68.74237,496.78802
1.512692872034E13,19.796753,27.853394,451.83105,1.0238647,68.74237,496.78802
1.5126948861941E13,20.396423,28.692627,450.7721,1.0238647,68.74237,496.78802
1.5126969003543E13,20.219421,28.633118,450.94452,1.0238647,68.74237,496.78802
1.5126989145144E13,19.877625,29.23584,451.3977,1.0238647,68.74237,496.78802
1.5127009286746E13,19.877625,30.595398,451.61896,1.0238647,68.74237,496.78802
1.5127029428347E13,19.418335,30.265808,451.55487,1.0238647,68.74237,496.78802
1.5127049569949E13,19.467163,29.063416,451.4496,1.0238647,68.74237,496.78802
1.5127069711551E13,20.742798,28.001404,451.4496,1.0238647,68.74237,496.78802
1.5127089853152E13,20.814514,28.218079,451.2375,1.0238647,68.74237,496.78802
1.5127109994754E13,20.474243,28.666687,450.94147,1.0238647,68.74237,496.78802
1.5127130136355E13,19.877625,28.866577,450.94147,1.0238647,68.74237,496.78802
1.5127150277957E13,20.195007,28.866577,451.09863,1.0238647,68.74237,496.78802
1.5127170419558E13,20.088196,28.866577,450.65308,1.0238647,68.74237,496.78802
1.512719056116E13,19.532776,28.866577,449.92523,1.0238647,68.74237,496.78802
1.5127210702761E13,19.877625,28.866577,450.60425,1.0238647,68.74237,496.78802
1.5127230844363E13,20.5719,29.214478,451.79443,1.0238647,68.74237,496.78802
1.5127250985965E13,20.915222,29.5578,452.29645,1.0238647,68.74237,496.78802
1.5127271127566E13,19.699097,29.277039,452.0218,1.0238647,68.74237,496.78802
1.5127291269168E13,19.325256,28.944397,451.51215,1.0238647,68.74237,496.78802
1.5127311410769E13,19.877625,28.866577,451.2802,1.0238647,68.74237,496.78802
1.5127331552371E13,20.178223,28.764343,450.98572,1.0238647,68.74237,496.78802
1.5127351693972E13,19.28711,29.800415,451.06964,1.0238647,68.74237,496.78802
1.5127371835574E13,18.495178,30.595398,451.2802,1.0238647,68.74237,496.78802
1.5127391977176E13,20.533752,29.199219,451.59607,1.0238647,68.74237,496.78802
1.5127412118777E13,20.48645,27.700806,450.52338,1.0238647,68.74237,496.78802
1.5127432260379E13,19.7052,27.31018,449.75586,1.0238647,68.74237,496.78802
1.512745240198E13,19.818115,27.882385,450.31738,1.0238647,68.74237,496.78802
1.5127472543582E13,19.877625,28.633118,451.05286,1.0238647,68.74237,496.78802
1.5127492685183E13,19.877625,28.866577,451.2802,1.0238647,68.74237,496.78802
1.5127512826785E13,18.661499,28.379822,451.2802,1.0238647,68.74237,496.78802
1.5127532968386E13,19.847107,28.901672,451.0437,1.0238647,68.74237,496.78802
1.5127553109988E13,20.568848,29.211426,450.94147,1.0238647,68.74237,496.78802
1.512757325159E13,19.413757,29.595947,451.57013,1.0238647,68.74237,496.78802
1.5127593393191E13,19.781494,28.703308,451.28632,1.0238647,68.74237,496.78802
1.5127613534793E13,20.050049,28.347778,451.11084,1.0238647,68.74237,496.78802
1.5127633676394E13,20.591736,28.88794,452.17285,1.0238647,68.74237,496.78802
1.5127653817996E13,20.336914,27.552795,452.0691,1.0238647,68.74237,496.78802
1.5127673959597E13,20.223999,27.137756,451.9577,1.0238647,68.74237,496.78802
1.5127694101199E13,21.218872,27.848816,450.70343,1.0238647,68.74237,496.78802
1.5127714242801E13,19.447327,28.285217,449.60022,1.0238647,68.74237,496.78802
1.5127734384402E13,19.013977,28.347778,449.4171,1.0238647,68.74237,496.78802
1.5127754526004E13,19.760132,30.290222,451.3214,1.0238647,68.74237,496.78802
1.5127774667605E13,18.986511,28.811646,451.32904,1.0238647,68.74237,496.78802
1.5127794809207E13,18.841553,28.520203,451.2802,1.0238647,68.74237,496.78802
1.5127814950808E13,18.527222,28.207397,450.05493,1.0238647,68.74237,496.78802
1.512783509241E13,20.983887,29.730225,452.06146,1.0238647,68.74237,496.78802
1.5127855234011E13,21.26007,29.902649,452.29645,1.0238647,68.74237,496.78802
1.5127875375613E13,19.459534,28.430176,451.17493,1.0238647,68.74237,496.78802
1.5127895517215E13,20.82367,28.18451,450.31433,1.0238647,68.74237,496.78802
1.5127915658816E13,20.915222,28.175354,450.26398,1.0238647,68.74237,496.78802
1.5127935800418E13,20.402527,28.344727,450.766,1.0238647,68.74237,496.78802
1.5127955942019E13,19.54956,27.838135,451.6037,1.0238647,68.74237,496.78802
1.5127976083621E13,19.528198,27.841187,451.6327,1.0238647,68.74237,496.78802
1.5127996225222E13,19.203186,28.857422,452.6352,1.0238647,68.74237,496.78802
1.5128016366824E13,19.877625,28.520203,452.6352,1.0238647,68.74237,496.78802
1.5128036508426E13,19.877625,28.483582,452.54822,1.0238647,68.74237,496.78802
1.5128056650027E13,19.831848,27.896118,450.9201,1.0238647,68.74237,496.78802
1.5128076791629E13,19.186401,28.866577,450.60272,1.0238647,68.74237,496.78802
1.512809693323E13,19.20166,28.817749,450.5249,1.0238647,68.74237,496.78802
1.5128117074832E13,19.322205,28.164673,449.79248,1.0238647,68.74237,496.78802
1.5128137216433E13,19.013977,26.618958,450.0946,1.0238647,68.74237,496.78802
1.5128157358035E13,19.128418,26.965332,450.1175,1.0238647,68.74237,496.78802
1.5128177499636E13,19.752502,28.985596,450.38757,1.0238647,68.74237,496.78802
1.5128197641238E13,19.013977,27.656555,451.11084,1.0238647,68.74237,496.78802
1.512821778284E13,19.073486,27.7771,451.22986,1.0238647,68.74237,496.78802
1.5128237924441E13,19.64569,28.251648,451.44348,1.0238647,68.74237,496.78802
1.5128258066043E13,20.915222,27.82898,449.92523,1.0238647,68.74237,496.78802
1.5128278207644E13,20.393372,27.82898,449.92523,1.0238647,68.74237,496.78802
1.5128298349246E13,18.572998,28.216553,449.92523,1.0238647,68.74237,496.78802
1.5128318490847E13,18.841553,29.5578,449.92523,1.0238647,68.74237,496.78802
1.5128338632449E13,19.328308,29.15802,450.2304,1.0238647,68.74237,496.78802
1.5128358774051E13,20.64972,28.459167,451.20087,1.0238647,68.74237,496.78802
1.5128378915652E13,20.396423,29.730225,451.4496,1.0238647,68.74237,496.78802
1.5128399057254E13,20.088196,29.524231,451.2497,1.0238647,68.74237,496.78802
1.5128419198855E13,19.515991,28.669739,450.72174,1.0238647,68.74237,496.78802
1.5128439340457E13,19.877625,27.82898,450.60272,1.0238647,68.74237,496.78802
1.5128459482058E13,19.526672,27.82898,450.94757,1.0238647,68.74237,496.78802
1.512847962366E13,19.496155,28.126526,450.97656,1.0238647,68.74237,496.78802
1.5128499765261E13,20.742798,28.692627,449.75586,1.0238647,68.74237,496.78802
1.5128519906863E13,20.480347,28.561401,450.65308,1.0238647,68.74237,496.78802
1.5128540048465E13,20.115662,28.678894,451.80206,1.0238647,68.74237,496.78802
1.5128560190066E13,20.223999,29.211426,451.2802,1.0238647,68.74237,496.78802
1.5128580331668E13,20.295715,29.283142,450.7843,1.0238647,68.74237,496.78802
1.5128600473269E13,20.46814,29.310608,450.4547,1.0238647,68.74237,496.78802
1.5128620614871E13,20.568848,29.211426,450.94147,1.0238647,68.74237,496.78802
1.5128640756472E13,19.45343,29.051208,451.09863,1.0238647,68.74237,496.78802
1.5128660898074E13,18.229675,28.463745,450.4135,1.0238647,68.74237,496.78802
1.5128681039676E13,18.322754,28.001404,449.4171,1.0238647,68.74237,496.78802
1.5128701181277E13,19.534302,29.040527,450.2655,1.0238647,68.74237,496.78802
1.5128721322879E13,19.520569,29.377747,451.11084,1.0238647,68.74237,496.78802
1.512874146448E13,18.322754,28.692627,451.11084,1.0238647,68.74237,496.78802
1.5128761606082E13,18.977356,28.598022,451.57013,1.0238647,68.74237,496.78802
1.5128781747683E13,19.815063,28.9917,452.05078,1.0238647,68.74237,496.78802
1.5128801889285E13,20.050049,29.385376,452.12708,1.0238647,68.74237,496.78802
1.5128822030886E13,19.042969,29.385376,452.12708,1.0238647,68.74237,496.78802
1.5128842172488E13,19.029236,28.677368,451.6327,1.0238647,68.74237,496.78802
1.512886231409E13,19.532776,28.175354,451.2802,1.0238647,68.74237,496.78802
1.5128882455691E13,18.45398,28.175354,450.85907,1.0238647,68.74237,496.78802
1.5128902597293E13,18.884277,28.822327,451.4496,1.0238647,68.74237,496.78802
1.5128922738894E13,19.532776,29.211426,451.9577,1.0238647,68.74237,496.78802
1.5128942880496E13,19.302368,28.982544,451.5091,1.0238647,68.74237,496.78802
1.5128963022097E13,19.760132,29.440308,450.49286,1.0238647,68.74237,496.78802
1.5128983163699E13,20.050049,29.730225,450.0946,1.0238647,68.74237,496.78802
1.5129003305301E13,19.319153,28.756714,450.81024,1.0238647,68.74237,496.78802
1.5129023446902E13,19.134521,28.225708,450.75226,1.0238647,68.74237,496.78802
1.5129043588504E13,19.186401,28.175354,450.60272,1.0238647,68.74237,496.78802
1.5129063730105E13,19.314575,28.561401,450.72937,1.0238647,68.74237,496.78802
1.5129083871707E13,20.518494,28.048706,450.64697,1.0238647,68.74237,496.78802
1.5129104013308E13,20.915222,27.82898,450.60272,1.0238647,68.74237,496.78802
1.512912415491E13,19.689941,28.23639,451.0025,1.0238647,68.74237,496.78802
1.5129144296511E13,20.173645,28.347778,451.11084,1.0238647,68.74237,496.78802
1.5129164438113E13,20.396423,28.347778,451.11084,1.0238647,68.74237,496.78802
1.5129184579715E13,19.250488,27.487183,451.67236,1.0238647,68.74237,496.78802
1.5129204721316E13,19.441223,28.593445,450.531,1.0238647,68.74237,496.78802
1.5129224862918E13,19.532776,28.866577,450.26398,1.0238647,68.74237,496.78802
1.5129245004519E13,20.132446,29.16565,450.55847,1.0238647,68.74237,496.78802
1.5129265146121E13,19.9234,27.71759,450.60272,1.0238647,68.74237,496.78802
1.5129285287722E13,19.877625,27.48413,450.60272,1.0238647,68.74237,496.78802
1.5129305429324E13,19.563293,27.48413,452.44904,1.0238647,68.74237,496.78802
1.5129325570926E13,19.532776,28.733826,451.1032,1.0238647,68.74237,496.78802
1.5129345712527E13,19.532776,28.866577,450.94147,1.0238647,68.74237,496.78802
1.5129365854129E13,19.532776,28.536987,450.29907,1.0238647,68.74237,496.78802
1.512938599573E13,18.55011,28.193665,449.94507,1.0238647,68.74237,496.78802
1.5129406137332E13,18.495178,28.175354,449.92523,1.0238647,68.74237,496.78802
