t,mx,my,mz,mxb,myb,mzb 
1.5607728913636E13,-7.2143555,51.132202,441.09192,1.0238647,68.74237,496.78802
1.5607749055238E13,-8.093262,51.304626,440.9378,1.0238647,68.74237,496.78802
1.5607769196839E13,-8.296204,51.509094,439.9353,1.0238647,68.74237,496.78802
1.5607789338441E13,-8.407593,50.959778,440.04364,1.0238647,68.74237,496.78802
1.5607809480042E13,-8.24585,49.97101,439.66522,1.0238647,68.74237,496.78802
1.5607829621644E13,-8.123779,49.60785,439.4272,1.0238647,68.74237,496.78802
1.5607849763245E13,-8.711243,50.663757,440.00244,1.0238647,68.74237,496.78802
1.5607869904847E13,-8.390808,51.0437,439.9231,1.0238647,68.74237,496.78802
1.5607890046449E13,-8.123779,50.99182,439.76593,1.0238647,68.74237,496.78802
1.560791018805E13,-7.5012207,50.616455,440.3778,1.0238647,68.74237,496.78802
1.5607930329652E13,-8.404541,49.835205,439.74152,1.0238647,68.74237,496.78802
1.5607950471253E13,-8.815002,49.60785,439.4272,1.0238647,68.74237,496.78802
1.5607970612855E13,-6.5689087,50.268555,440.07568,1.0238647,68.74237,496.78802
1.5607990754456E13,-6.6848755,51.01013,440.27405,1.0238647,68.74237,496.78802
1.5608010896058E13,-6.9137573,51.164246,440.27405,1.0238647,68.74237,496.78802
1.5608031037659E13,-5.9387207,51.023865,442.32178,1.0238647,68.74237,496.78802
1.5608051179261E13,-6.555176,52.407837,441.14838,1.0238647,68.74237,496.78802
1.5608071320863E13,-6.741333,52.719116,440.78217,1.0238647,68.74237,496.78802
1.5608091462464E13,-6.1553955,52.426147,440.4953,1.0238647,68.74237,496.78802
1.5608111604066E13,-5.154419,51.776123,440.44342,1.0238647,68.74237,496.78802
1.5608131745667E13,-5.012512,51.683044,440.44342,1.0238647,68.74237,496.78802
1.5608151887269E13,-4.2419434,51.835632,440.596,1.0238647,68.74237,496.78802
1.560817202887E13,-4.776001,51.228333,440.3061,1.0238647,68.74237,496.78802
1.5608192170472E13,-4.840088,51.164246,440.27405,1.0238647,68.74237,496.78802
1.5608212312074E13,-4.032898,52.615356,439.48364,1.0238647,68.74237,496.78802
1.5608232453675E13,-4.9606323,52.06299,439.10675,1.0238647,68.74237,496.78802
1.5608252595277E13,-5.012512,52.027893,439.08844,1.0238647,68.74237,496.78802
1.5608272736878E13,-3.6621094,52.027893,440.4129,1.0238647,68.74237,496.78802
1.560829287848E13,-3.630066,52.711487,440.10925,1.0238647,68.74237,496.78802
1.5608313020081E13,-3.630066,52.711487,440.10162,1.0238647,68.74237,496.78802
1.5608333161683E13,-3.6621094,51.719666,439.4516,1.0238647,68.74237,496.78802
1.5608353303284E13,-5.1849365,53.58429,440.6128,1.0238647,68.74237,496.78802
1.5608373444886E13,-5.015564,53.56598,440.59753,1.0238647,68.74237,496.78802
1.5608393586488E13,-1.7944336,53.215027,440.2115,1.0238647,68.74237,496.78802
1.5608413728089E13,-2.7648926,52.893066,439.2578,1.0238647,68.74237,496.78802
1.5608433869691E13,-2.7023315,52.82898,439.41193,1.0238647,68.74237,496.78802
1.5608454011292E13,-2.0202637,52.36664,440.82642,1.0238647,68.74237,496.78802
1.5608474152894E13,-1.5563965,53.756714,439.76593,1.0238647,68.74237,496.78802
1.5608494294495E13,-1.6479492,53.66516,439.67743,1.0238647,68.74237,496.78802
1.5608514436097E13,-2.2994995,53.167725,439.24103,1.0238647,68.74237,496.78802
1.5608534577699E13,-2.5924683,53.756714,440.10468,1.0238647,68.74237,496.78802
1.56085547193E13,-2.2872925,54.18396,440.22522,1.0238647,68.74237,496.78802
1.5608574860902E13,-0.8972168,55.87921,440.62195,1.0238647,68.74237,496.78802
1.5608595002503E13,-1.0375977,54.62036,439.9353,1.0238647,68.74237,496.78802
1.5608615144105E13,-0.84991455,54.28009,440.3427,1.0238647,68.74237,496.78802
1.5608635285706E13,-0.3753662,53.186035,441.67938,1.0238647,68.74237,496.78802
1.5608655427308E13,-1.0375977,53.58429,441.28876,1.0238647,68.74237,496.78802
1.5608675568909E13,-0.7217407,53.356934,440.80353,1.0238647,68.74237,496.78802
1.5608695710511E13,-0.20904541,52.81372,439.5218,1.0238647,68.74237,496.78802
1.5608715852113E13,-1.210022,53.06549,439.76593,1.0238647,68.74237,496.78802
1.5608735993714E13,-0.42266846,53.32794,440.74554,1.0238647,68.74237,496.78802
1.5608756135316E13,0.77667236,53.65448,441.745,1.0238647,68.74237,496.78802
1.5608776276917E13,-0.5187988,53.06549,439.08844,1.0238647,68.74237,496.78802
1.5608796418519E13,-0.579834,53.245544,439.73846,1.0238647,68.74237,496.78802
1.560881656012E13,-0.56762695,53.95813,440.95154,1.0238647,68.74237,496.78802
1.5608836701722E13,-0.3463745,54.62036,440.95154,1.0238647,68.74237,496.78802
1.5608856843324E13,-0.3463745,54.62036,440.42358,1.0238647,68.74237,496.78802
1.5608876984925E13,-0.5554199,54.829407,440.07568,1.0238647,68.74237,496.78802
1.5608897126527E13,-0.86364746,55.13916,440.78217,1.0238647,68.74237,496.78802
1.5608917268128E13,-0.64086914,54.763794,440.56244,1.0238647,68.74237,496.78802
1.560893740973E13,-0.96435547,54.737854,440.27405,1.0238647,68.74237,496.78802
1.5608957551331E13,-1.7288208,55.31311,440.27405,1.0238647,68.74237,496.78802
1.5608977692933E13,-1.5655518,54.82025,440.596,1.0238647,68.74237,496.78802
1.5608997834534E13,-1.045227,54.951477,440.123,1.0238647,68.74237,496.78802
1.5609017976136E13,-0.69122314,55.65796,439.2578,1.0238647,68.74237,496.78802
1.5609038117738E13,-0.69122314,55.119324,439.78424,1.0238647,68.74237,496.78802
1.5609058259339E13,-1.05896,54.43573,440.27405,1.0238647,68.74237,496.78802
1.5609078400941E13,-1.3824463,54.275513,440.27405,1.0238647,68.74237,496.78802
1.5609098542542E13,-1.6738892,54.371643,440.93933,1.0238647,68.74237,496.78802
1.5609118684144E13,-2.696228,54.844666,441.26434,1.0238647,68.74237,496.78802
1.5609138825745E13,-3.2836914,55.13916,441.1194,1.0238647,68.74237,496.78802
1.5609158967347E13,-3.0761719,54.930115,441.1194,1.0238647,68.74237,496.78802
1.5609179108949E13,-3.0456543,54.04663,440.59753,1.0238647,68.74237,496.78802
1.560919925055E13,-3.111267,53.58429,440.27405,1.0238647,68.74237,496.78802
1.5609219392152E13,-3.6697388,54.812622,440.1657,1.0238647,68.74237,496.78802
1.5609239533753E13,-3.9749146,54.57306,439.8819,1.0238647,68.74237,496.78802
1.5609259675355E13,-3.9749146,54.10309,439.76593,1.0238647,68.74237,496.78802
1.5609279816956E13,-4.4540405,53.863525,440.69977,1.0238647,68.74237,496.78802
1.5609299958558E13,-4.6676636,54.000854,441.35895,1.0238647,68.74237,496.78802
1.5609320100159E13,-4.6676636,54.10309,441.45813,1.0238647,68.74237,496.78802
1.5609340241761E13,-4.032898,55.49774,441.08734,1.0238647,68.74237,496.78802
1.5609360383363E13,-4.0618896,54.45099,441.20483,1.0238647,68.74237,496.78802
1.5609380524964E13,-4.1488647,53.92914,441.28876,1.0238647,68.74237,496.78802
1.5609400666566E13,-4.0145874,53.79486,441.15753,1.0238647,68.74237,496.78802
1.5609420808167E13,-4.522705,53.756714,440.85388,1.0238647,68.74237,496.78802
1.5609440949769E13,-4.6676636,53.756714,440.78217,1.0238647,68.74237,496.78802
1.560946109137E13,-4.951477,52.9068,440.50598,1.0238647,68.74237,496.78802
1.5609481232972E13,-4.725647,52.719116,441.28876,1.0238647,68.74237,496.78802
1.5609501374574E13,-4.6676636,52.719116,441.45813,1.0238647,68.74237,496.78802
1.5609521516175E13,-5.859375,53.016663,441.7511,1.0238647,68.74237,496.78802
1.5609541657777E13,-4.99115,53.518677,441.05682,1.0238647,68.74237,496.78802
1.5609561799378E13,-4.840088,53.58429,440.95154,1.0238647,68.74237,496.78802
1.560958194098E13,-4.9972534,52.801514,441.10413,1.0238647,68.74237,496.78802
1.5609602082581E13,-6.600952,53.355408,440.49988,1.0238647,68.74237,496.78802
1.5609622224183E13,-6.741333,53.411865,440.44342,1.0238647,68.74237,496.78802
1.5609642365784E13,-4.612732,52.264404,439.32037,1.0238647,68.74237,496.78802
1.5609662507386E13,-4.992676,51.368713,441.3742,1.0238647,68.74237,496.78802
1.5609682648988E13,-5.012512,51.33667,441.45813,1.0238647,68.74237,496.78802
1.5609702790589E13,-5.5252075,51.506042,440.62347,1.0238647,68.74237,496.78802
1.5609722932191E13,-4.840088,54.275513,441.96625,1.0238647,68.74237,496.78802
1.5609743073792E13,-4.8477173,54.229736,441.94794,1.0238647,68.74237,496.78802
1.5609763215394E13,-5.1849365,51.84326,440.91797,1.0238647,68.74237,496.78802
1.5609783356995E13,-5.1849365,51.509094,439.9353,1.0238647,68.74237,496.78802
1.5609803498597E13,-5.154419,51.582336,439.92615,1.0238647,68.74237,496.78802
1.5609823640199E13,-4.760742,52.731323,439.8056,1.0238647,68.74237,496.78802
1.56098437818E13,-5.8776855,52.893066,440.27405,1.0238647,68.74237,496.78802
1.5609863923402E13,-5.82428,52.76642,440.32745,1.0238647,68.74237,496.78802
1.5609884065003E13,-5.1956177,51.805115,440.66315,1.0238647,68.74237,496.78802
1.5609904206605E13,-3.9749146,52.719116,439.76593,1.0238647,68.74237,496.78802
1.5609924348206E13,-4.0771484,52.616882,439.7171,1.0238647,68.74237,496.78802
1.5609944489808E13,-4.8080444,52.05536,439.94598,1.0238647,68.74237,496.78802
1.5609964631409E13,-5.531311,52.201843,442.64374,1.0238647,68.74237,496.78802
1.5609984773011E13,-5.13916,52.52838,442.26074,1.0238647,68.74237,496.78802
1.5610004914613E13,-3.5644531,53.892517,440.8554,1.0238647,68.74237,496.78802
1.5610025056214E13,-3.9749146,53.756714,441.79688,1.0238647,68.74237,496.78802
1.5610045197816E13,-3.65448,53.756714,441.87622,1.0238647,68.74237,496.78802
1.5610065339417E13,-3.1921387,53.756714,441.80145,1.0238647,68.74237,496.78802
1.5610085481019E13,-5.012512,53.756714,440.78217,1.0238647,68.74237,496.78802
1.561010562262E13,-4.8706055,53.518677,440.45715,1.0238647,68.74237,496.78802
1.5610125764222E13,-4.194641,52.79236,439.7934,1.0238647,68.74237,496.78802
1.5610145905824E13,-3.4576416,52.54669,440.27405,1.0238647,68.74237,496.78802
1.5610166047425E13,-3.4576416,52.764893,440.27405,1.0238647,68.74237,496.78802
1.5610186189027E13,-3.1723022,53.523254,440.21912,1.0238647,68.74237,496.78802
1.5610206330628E13,-2.5924683,54.10309,440.10468,1.0238647,68.74237,496.78802
1.561022647223E13,-3.5247803,53.666687,440.65247,1.0238647,68.74237,496.78802
1.5610246613831E13,-4.475403,53.3432,441.81824,1.0238647,68.74237,496.78802
1.5610266755433E13,-3.2836914,54.10309,442.13562,1.0238647,68.74237,496.78802
1.5610286897034E13,-3.1463623,54.10309,442.40875,1.0238647,68.74237,496.78802
1.5610307038636E13,-3.4439087,54.318237,441.7572,1.0238647,68.74237,496.78802
1.5610327180238E13,-4.1488647,54.62036,440.27405,1.0238647,68.74237,496.78802
1.5610347321839E13,-3.994751,53.541565,439.8224,1.0238647,68.74237,496.78802
1.5610367463441E13,-3.5644531,52.597046,439.6469,1.0238647,68.74237,496.78802
1.5610387605042E13,-3.2836914,53.06549,440.10468,1.0238647,68.74237,496.78802
1.5610407746644E13,-2.8625488,53.486633,440.8493,1.0238647,68.74237,496.78802
1.5610427888245E13,-2.0736694,54.10309,440.26794,1.0238647,68.74237,496.78802
1.5610448029847E13,-1.7288208,54.275513,438.91907,1.0238647,68.74237,496.78802
1.5610468171449E13,-2.0965576,54.275513,439.81934,1.0238647,68.74237,496.78802
1.561048831305E13,-1.2893677,53.70941,440.0589,1.0238647,68.74237,496.78802
1.5610508454652E13,-0.3463745,53.237915,439.59656,1.0238647,68.74237,496.78802
1.5610528596253E13,-0.7446289,54.429626,440.57007,1.0238647,68.74237,496.78802
1.5610548737855E13,-2.5634766,54.600525,440.39307,1.0238647,68.74237,496.78802
1.5610568879456E13,-3.630066,54.10309,439.76593,1.0238647,68.74237,496.78802
1.5610589021058E13,-2.5650024,54.740906,439.76593,1.0238647,68.74237,496.78802
1.5610609162659E13,-1.574707,54.811096,440.72876,1.0238647,68.74237,496.78802
1.5610629304261E13,-1.3824463,54.62036,441.28876,1.0238647,68.74237,496.78802
1.5610649445863E13,-1.725769,54.278564,440.2832,1.0238647,68.74237,496.78802
1.5610669587464E13,-1.0864258,54.68445,440.33813,1.0238647,68.74237,496.78802
1.5610689729066E13,-0.69122314,54.966736,440.6128,1.0238647,68.74237,496.78802
1.5610709870667E13,-1.9073486,54.966736,441.3269,1.0238647,68.74237,496.78802
1.5610730012269E13,-1.6769409,56.20575,441.1438,1.0238647,68.74237,496.78802
1.561075015387E13,-1.3824463,56.695557,440.95154,1.0238647,68.74237,496.78802
1.5610770295472E13,-0.9963989,55.793762,441.32996,1.0238647,68.74237,496.78802
1.5610790437074E13,-0.86364746,55.74646,440.4297,1.0238647,68.74237,496.78802
1.5610810578675E13,-0.86364746,55.830383,440.10468,1.0238647,68.74237,496.78802
1.5610830720277E13,-1.9546509,55.55725,440.63873,1.0238647,68.74237,496.78802
1.5610850861878E13,-1.6937256,55.2063,441.05377,1.0238647,68.74237,496.78802
1.561087100348E13,-1.5563965,55.13916,441.1194,1.0238647,68.74237,496.78802
1.5610891145081E13,-1.2695313,56.00128,440.84015,1.0238647,68.74237,496.78802
1.5610911286683E13,-3.2485962,55.30243,440.78217,1.0238647,68.74237,496.78802
1.5610931428284E13,-3.630066,55.13916,440.78217,1.0238647,68.74237,496.78802
1.5610951569886E13,-2.5726318,55.290222,441.2262,1.0238647,68.74237,496.78802
1.5610971711488E13,-1.8066406,56.84662,440.6891,1.0238647,68.74237,496.78802
1.5610991853089E13,-1.7288208,57.040405,440.6128,1.0238647,68.74237,496.78802
1.5611011994691E13,-2.520752,56.248474,442.32025,1.0238647,68.74237,496.78802
1.5611032136292E13,-3.5583496,56.176758,441.214,1.0238647,68.74237,496.78802
1.5611052277894E13,-3.630066,56.176758,441.1194,1.0238647,68.74237,496.78802
1.5611072419495E13,-2.6367188,55.181885,442.41943,1.0238647,68.74237,496.78802
1.5611092561097E13,-3.2669067,56.149292,439.83765,1.0238647,68.74237,496.78802
1.5611112702699E13,-3.2836914,56.176758,439.76593,1.0238647,68.74237,496.78802
1.56111328443E13,-3.1143188,56.002808,440.95306,1.0238647,68.74237,496.78802
1.5611152973772E13,-4.6676636,55.830383,441.45813,1.0238647,68.74237,496.78802
1.5611173115373E13,-4.6585083,55.83954,441.43982,1.0238647,68.74237,496.78802
1.5611193256975E13,-4.396057,56.10199,440.8554,1.0238647,68.74237,496.78802
1.5611213398576E13,-6.05011,54.447937,442.47437,1.0238647,68.74237,496.78802
1.5611233540178E13,-5.9509277,54.522705,442.3767,1.0238647,68.74237,496.78802
1.5611253681779E13,-4.623413,55.32074,441.10565,1.0238647,68.74237,496.78802
1.5611273823381E13,-4.1488647,53.58429,440.95154,1.0238647,68.74237,496.78802
1.5611293964983E13,-4.425049,53.741455,440.9912,1.0238647,68.74237,496.78802
1.5611314106584E13,-6.436157,54.92096,441.28876,1.0238647,68.74237,496.78802
1.5611334248186E13,-5.531311,54.62036,441.28876,1.0238647,68.74237,496.78802
1.5611354389787E13,-5.395508,54.537964,441.26282,1.0238647,68.74237,496.78802
1.5611374531389E13,-4.727173,53.863525,441.0614,1.0238647,68.74237,496.78802
1.561139467299E13,-5.012512,52.719116,440.78217,1.0238647,68.74237,496.78802
1.5611414814592E13,-5.3237915,53.167725,440.7486,1.0238647,68.74237,496.78802
1.5611434956194E13,-6.793213,54.966736,440.6128,1.0238647,68.74237,496.78802
1.5611455097795E13,-7.6049805,54.966736,440.6128,1.0238647,68.74237,496.78802
1.5611475239397E13,-7.5637817,54.67224,440.8188,1.0238647,68.74237,496.78802
1.5611495380998E13,-7.344055,54.022217,441.5451,1.0238647,68.74237,496.78802
1.56115155226E13,-7.0861816,54.79431,441.79688,1.0238647,68.74237,496.78802
1.5611535664201E13,-6.742859,54.35028,441.46118,1.0238647,68.74237,496.78802
1.5611555805803E13,-6.4483643,53.39203,440.8661,1.0238647,68.74237,496.78802
1.5611575947404E13,-7.7789307,53.756714,441.45813,1.0238647,68.74237,496.78802
1.5611596089006E13,-7.8918457,53.86963,441.127,1.0238647,68.74237,496.78802
1.5611616230608E13,-8.065796,53.92456,440.8493,1.0238647,68.74237,496.78802
1.5611636372209E13,-7.951355,53.58429,441.6275,1.0238647,68.74237,496.78802
1.5611656513811E13,-7.76062,53.9032,442.06696,1.0238647,68.74237,496.78802
1.5611676655412E13,-7.432556,54.447937,442.1631,1.0238647,68.74237,496.78802
1.5611696797014E13,-7.432556,54.447937,441.1194,1.0238647,68.74237,496.78802
1.5611716938615E13,-7.3623657,54.232788,440.6311,1.0238647,68.74237,496.78802
1.5611737080217E13,-7.3349,54.592896,440.4419,1.0238647,68.74237,496.78802
1.5611757221819E13,-7.432556,55.485535,441.1194,1.0238647,68.74237,496.78802
1.561177736342E13,-7.748413,55.010986,441.42914,1.0238647,68.74237,496.78802
1.5611797505022E13,-7.1502686,54.934692,441.4795,1.0238647,68.74237,496.78802
1.5611817646623E13,-6.05011,55.485535,441.1194,1.0238647,68.74237,496.78802
1.5611837788225E13,-7.4264526,55.485535,441.1194,1.0238647,68.74237,496.78802
1.5611857929826E13,-7.398987,54.776,441.1194,1.0238647,68.74237,496.78802
1.5611878071428E13,-6.05011,54.10309,441.1194,1.0238647,68.74237,496.78802
1.5611898213029E13,-6.05011,54.849243,440.9378,1.0238647,68.74237,496.78802
1.5611918354631E13,-5.7632446,55.58014,441.25214,1.0238647,68.74237,496.78802
1.5611938496233E13,-5.531311,55.65796,441.6275,1.0238647,68.74237,496.78802
1.5611958637834E13,-5.531311,55.65796,441.23383,1.0238647,68.74237,496.78802
1.5611978779436E13,-4.3945313,54.933167,441.2552,1.0238647,68.74237,496.78802
1.5611998921037E13,-3.630066,54.447937,441.45813,1.0238647,68.74237,496.78802
1.5612019062639E13,-4.8217773,55.638123,441.35284,1.0238647,68.74237,496.78802
1.561203920424E13,-5.531311,56.12793,440.85693,1.0238647,68.74237,496.78802
1.5612059345842E13,-5.531311,56.004333,440.6128,1.0238647,68.74237,496.78802
1.5612079487444E13,-5.2993774,56.004333,441.06598,1.0238647,68.74237,496.78802
1.5612099629045E13,-3.8864136,56.121826,441.17432,1.0238647,68.74237,496.78802
1.5612119770647E13,-3.2836914,56.176758,441.1194,1.0238647,68.74237,496.78802
1.5612139912248E13,-4.637146,56.05316,440.03754,1.0238647,68.74237,496.78802
1.561216005385E13,-4.5578003,57.133484,441.44135,1.0238647,68.74237,496.78802
1.5612180195451E13,-4.321289,57.559204,442.13562,1.0238647,68.74237,496.78802
1.5612200337053E13,-4.4525146,54.82025,440.7318,1.0238647,68.74237,496.78802
1.5612220478654E13,-4.760742,54.727173,440.01465,1.0238647,68.74237,496.78802
1.5612240620256E13,-4.840088,54.966736,439.9353,1.0238647,68.74237,496.78802
1.5612260761858E13,-4.702759,55.38025,440.0711,1.0238647,68.74237,496.78802
1.5612280903459E13,-3.5461426,54.92401,439.83002,1.0238647,68.74237,496.78802
1.5612301045061E13,-3.2836914,54.79431,439.76593,1.0238647,68.74237,496.78802
1.5612321186662E13,-4.5913696,56.39038,440.47852,1.0238647,68.74237,496.78802
1.5612341328264E13,-3.5110474,55.955505,440.46936,1.0238647,68.74237,496.78802
1.5612361469865E13,-3.2836914,55.830383,440.44342,1.0238647,68.74237,496.78802
1.5612381611467E13,-3.894043,55.830383,440.7425,1.0238647,68.74237,496.78802
1.5612401753069E13,-3.8208008,55.674744,440.32745,1.0238647,68.74237,496.78802
1.561242189467E13,-3.8024902,55.65796,440.27405,1.0238647,68.74237,496.78802
1.5612442036272E13,-3.0044556,55.49774,441.36963,1.0238647,68.74237,496.78802
1.5612462177873E13,-3.1021118,56.944275,439.07623,1.0238647,68.74237,496.78802
1.5612482319475E13,-3.111267,57.040405,438.91907,1.0238647,68.74237,496.78802
1.5612502461076E13,-4.283142,54.530334,440.06653,1.0238647,68.74237,496.78802
1.5612522602678E13,-4.1534424,54.956055,440.60364,1.0238647,68.74237,496.78802
1.5612542744279E13,-4.1488647,54.966736,440.6128,1.0238647,68.74237,496.78802
1.5612562885881E13,-2.9449463,56.869507,440.77454,1.0238647,68.74237,496.78802
1.5612583027483E13,-3.4576416,57.040405,439.9353,1.0238647,68.74237,496.78802
1.5612603169084E13,-3.4988403,57.040405,439.9887,1.0238647,68.74237,496.78802
1.5612623310686E13,-4.4570923,57.02057,441.28876,1.0238647,68.74237,496.78802
1.5612643452287E13,-3.8024902,56.695557,441.28876,1.0238647,68.74237,496.78802
1.5612663593889E13,-3.944397,56.723022,441.26282,1.0238647,68.74237,496.78802
1.561268373549E13,-5.2856445,57.089233,440.77454,1.0238647,68.74237,496.78802
1.5612703877092E13,-2.9388428,57.559204,439.08844,1.0238647,68.74237,496.78802
1.5612724018694E13,-3.1539917,57.429504,439.1739,1.0238647,68.74237,496.78802
1.5612744160295E13,-4.548645,56.689453,439.69574,1.0238647,68.74237,496.78802
1.5612764301897E13,-3.8024902,57.733154,439.2578,1.0238647,68.74237,496.78802
1.5612784443498E13,-3.7750244,57.818604,439.34326,1.0238647,68.74237,496.78802
1.56128045851E13,-4.069519,58.12378,440.07416,1.0238647,68.74237,496.78802
1.5612824726701E13,-6.05011,57.559204,441.45813,1.0238647,68.74237,496.78802
1.5612844868303E13,-5.432129,57.44934,441.42303,1.0238647,68.74237,496.78802
1.5612865009904E13,-3.578186,56.884766,441.0614,1.0238647,68.74237,496.78802
1.5612885151506E13,-5.1849365,56.349182,440.27405,1.0238647,68.74237,496.78802
1.5612905293108E13,-5.2734375,56.523132,440.36102,1.0238647,68.74237,496.78802
1.5612925434709E13,-5.671692,56.900024,440.75012,1.0238647,68.74237,496.78802
1.5612945576311E13,-6.05011,56.523132,441.1194,1.0238647,68.74237,496.78802
1.5612965717912E13,-5.895996,56.367493,440.96985,1.0238647,68.74237,496.78802
1.5612985859514E13,-5.316162,56.54297,440.5075,1.0238647,68.74237,496.78802
1.5613006001115E13,-4.840088,57.733154,440.27405,1.0238647,68.74237,496.78802
1.5613026142717E13,-5.1361084,57.31964,440.33203,1.0238647,68.74237,496.78802
1.5613046284319E13,-6.2576294,56.706238,440.26337,1.0238647,68.74237,496.78802
